section,index,id_hex,slot,ja
9,30,2C8B3E35,text1,てるのとはずいぶん違うぞ、おい。
9,30,2C8B3E35,text2,てるのとはずいぶん違うぞ、おい。
9,30,2C8B3E35,text3,for... cockfighting? Unless it's completely different from the one I know...
9,30,2C8B3E35,text4,れ、<闘鶏:とうけい>かと思ったら『闘蟲』とはね。
9,31,DDDD8CE0,text1,果是「鬥蟲」啊。
9,31,DDDD8CE0,text2,果是「鬥蟲」啊。
9,31,DDDD8CE0,text3,gfighting instead.
9,31,DDDD8CE0,text4,で檻の中を見まわしている。
9,32,F88F3E69,text1,西。
9,32,F88F3E69,text2,西。
9,32,F88F3E69,text3,\x81\x86した、名前からして想像は付くが、何か不味いのか？
9,32,F88F3E69,text4,\x8Fが、何か不味いのか？
9,33,97F90539,text1,"\x84\xB6聽名字大概可以想像什麼是鬥蟲，
有什麼不妙的嗎？"
9,33,97F90539,text2,"\x84\xB6聽名字大概可以想像什麼是鬥蟲，
有什麼不妙的嗎？"
9,33,97F90539,text3,about it?
9,33,97F90539,text4,\xA9を闘わせるんだ。
9,34,5CA5D69C,text1,\xB8\x8A凶暴的動物。
9,34,5CA5D69C,text2,\xB8\x8A凶暴的動物。
9,34,5CA5D69C,text3,"で止めない残虐さで、
一部に根強い人気があるんだが……"
9,34,5CA5D69C,text4,性以及不把對方吃下肚不善罷干休的殘暴性，讓這種競賽在特定的圈子裡非常受到歡迎，可是……
9,35,DA31A432,text1,受到歡迎，可是……
9,35,DA31A432,text2,受到歡迎，可是……
9,35,DA31A432,text3,\x81\xA0が？
9,35,DA31A432,text4,\xB9\x81殖されると、その駆除が大変でな。
9,36,116D7797,text1,是牠們逃走擅自築巢繁衍的話，到時候要驅蟲就非常辛苦了。
9,36,116D7797,text2,是牠們逃走擅自築巢繁衍的話，到時候要驅蟲就非常辛苦了。
9,36,116D7797,text3,"hey escape and breed, they go out of control."
9,36,116D7797,text4,
9,37,E2662603,text1,"\x83\xA4ツが都の地下に
巣を作ったことがあったって話だ。"
9,37,E2662603,text2,"\x83\xA4ツが都の地下に
巣を作ったことがあったって話だ。"
9,37,E2662603,text3,老爸的年代，就曾經發生過蟲子逃走，在都城的地下築巢的事情。
9,37,E2662603,text4,\xAF\x89巢的事情。
9,38,293AF5A6,text1,hese fighting bugs escaped and made a nest in the sewers.
9,38,293AF5A6,text2,hese fighting bugs escaped and made a nest in the sewers.
9,38,293AF5A6,text3,st in the sewers.
9,38,293AF5A6,text4,"\x81\xABなったってのが、
まあ……想像通りでな。"
9,39,41A0E624,text1,\x82\x8Aでな。
9,39,41A0E624,text2,\x82\x8Aでな。
9,39,41A0E624,text3,\x80\xA6…就像你想像的那樣。
9,39,41A0E624,text4,"rous bug like that needs food, and... Well. I probably don't have to draw you a picture."
9,40,8AFC3581,text1,.. Well. I probably don't have to draw you a picture.
9,40,8AFC3581,text2,.. Well. I probably don't have to draw you a picture.
9,40,8AFC3581,text3,s...
9,40,8AFC3581,text4,"\xAE犠牲者が出た。
それだけで、どれだけヤバイか判るだろ。"
9,41,7BAA8754,text1,牠們驅除了，但在那之前出現了好幾個犧牲者。光是這樣就能知道這是多麼嚴重的事了吧。
9,41,7BAA8754,text2,牠們驅除了，但在那之前出現了好幾個犧牲者。光是這樣就能知道這是多麼嚴重的事了吧。
9,41,7BAA8754,text3,still plenty of victims. You can imagine how bad it was.
9,41,7BAA8754,text4,"\xAD\x90供を焼き殺した……
酒の席でお袋にそう語った親父の顔は、今でも忘れられんよ。"
9,42,5EF835DD,text1,\x88。
9,42,5EF835DD,text2,\x88。
9,42,5EF835DD,text3,\x84孩子們放火燒死……老爸在酒席上把這件事情告訴老媽的那個表情，我到現在都還忘不掉。
9,42,5EF835DD,text4,事情告訴老媽的那個表情，我到現在都還忘不掉。
9,43,525E3BB7,text1,\x8E\x89。
9,43,525E3BB7,text2,\x8E\x89。
9,43,525E3BB7,text3,eyes.
9,43,525E3BB7,text4,\x81何て言っていいか判らん……
9,44,9902E812,text1,該說什麼好……
9,44,9902E812,text2,該說什麼好……
9,44,9902E812,text3,what I can say to him...
9,44,9902E812,text4,"ると、蟲だけでなく、
色んな種類の凶暴そうな生き物が所狭しと詰め込まれてる。"
9,45,1F969ABC,text1,\xAE凶暴そうな生き物が所狭しと詰め込まれてる。
9,45,1F969ABC,text2,\xAE凶暴そうな生き物が所狭しと詰め込まれてる。
9,45,1F969ABC,text3,\x95\xB6凶暴的生物。
9,45,1F969ABC,text4,here.
9,46,3AC42835,text1,だったか……
9,46,3AC42835,text2,だったか……
9,46,3AC42835,text3,\x80\xA6…
9,46,3AC42835,text4,\xAA\xAA的那些違禁生物，原來如此，就是指牠們啊……
9,47,C9CF79A1,text1,\xA3些違禁生物，原來如此，就是指牠們啊……
9,47,C9CF79A1,text2,\xA3些違禁生物，原來如此，就是指牠們啊……
9,47,C9CF79A1,text3,"\x88り早く証拠が見つかったな。
これでヤツをしょっ引くことが出来るんだろ？"
9,47,C9CF79A1,text4,\x90想的還要早找到證據呢。這樣就能懲治他們了吧？
9,48,EC9DCB28,text1,"is should be enough to bust the guy, right?"
9,48,EC9DCB28,text2,"is should be enough to bust the guy, right?"
9,48,EC9DCB28,text3,"\x9Dう……だな。　いや、これだけではまだ弱い。
もう少し探る必要があるか。"
9,48,EC9DCB28,text4,"けではまだ弱い。
もう少し探る必要があるか。"
9,49,8407D8AA,text1,し探る必要があるか。
9,49,8407D8AA,text2,し探る必要があるか。
9,49,8407D8AA,text3," No, this still isn't enough. I might need to dig a little deeper."
9,49,8407D8AA,text4,"んだけハッキリした証拠があるのに、
まだ足りないのか？"
9,50,A1556A23,text1,光這些就已經是罪證確鑿了吧，還不夠嗎？
9,50,A1556A23,text2,光這些就已經是罪證確鑿了吧，還不夠嗎？
9,50,A1556A23,text3,you need?
9,50,A1556A23,text4,
9,51,BE0DB9DA,text1,\x98みた言い訳をしてだな……
9,51,BE0DB9DA,text2,\x98みた言い訳をしてだな……
9,51,BE0DB9DA,text3,"\xB2這麼說。
是他那些像是小孩子一樣的辯解會讓你頭疼得不得了……"
9,51,BE0DB9DA,text4,\x8F是小孩子一樣的辯解會讓你頭疼得不得了……
9,52,9B5F0B53,text1, that's not it. He just flings a load of childish excuses until it hurts to listen to him...
9,52,9B5F0B53,text2, that's not it. He just flings a load of childish excuses until it hurts to listen to him...
9,52,9B5F0B53,text3,il it hurts to listen to him...
9,52,9B5F0B53,text4,\x8Bく、これだけではまだヤツを追い詰めるのは難しい。
9,53,F4293003,text1,\x81\x84詰めるのは難しい。
9,53,F4293003,text2,\x81\x84詰めるのは難しい。
9,53,F4293003,text3,"。
あまりここに長居するのもマズイ。"
9,53,F4293003,text4,. Probably a bad idea to stay here much longer.
9,54,D17B828A,text1,\x81\x87……
9,54,D17B828A,text2,\x81\x87……
9,54,D17B828A,text3,"n do here. But bugfighting, huh...?"
9,54,D17B828A,text4,\xBBの中を覗き込んでみる。
9,55,B9E19108,text1,\x88再次看向牢籠。
9,55,B9E19108,text2,\x88再次看向牢籠。
9,55,B9E19108,text3,SSSSSSSSS!!
9,55,B9E19108,text4,…けただろうがコノヤロウ驚かしやがって……
9,56,72BD42AD,text1,\x88\x91……害我撞到了啊！
9,56,72BD42AD,text2,\x88\x91……害我撞到了啊！
9,56,72BD42AD,text3,.. damn bug! All leaping up and scaring me like that...
9,56,72BD42AD,text4,e that...
9,57,2B148998,text1,\xBA\x86嗎？
9,57,2B148998,text2,\xBA\x86嗎？
9,57,2B148998,text3,\x81\x8F。
9,57,2B148998,text4,into something... I'll be over in a sec.
9,58,81B61339,text1,"昆虫の分際で。
こっちが本気になれば、お前なんかな……"
9,58,81B61339,text2,"昆虫の分際で。
こっちが本気になれば、お前なんかな……"
9,58,81B61339,text3,…
9,58,81B61339,text4,\xA6\x81是我認真起來，你們早就……
9,59,A4E4A1B0,text1,".. uh, invertebrate! Who do you think you are? I bet I could take you..."
9,59,A4E4A1B0,text2,".. uh, invertebrate! Who do you think you are? I bet I could take you..."
9,59,A4E4A1B0,text3,"\x81\x84い。
<所詮:しょせん>檻の中では手も足も出まい……"
9,59,A4E4A1B0,text4,\xA6…
9,60,CC7EB232,text1,彈不得……
9,60,CC7EB232,text2,彈不得……
9,60,CC7EB232,text3,h. Whatever. Not like you can do anything in that cage and all...
9,60,CC7EB232,text4,r. Not like you can do anything in that cage and all...
9,61,E92C00BB,text1,e you can do anything in that cage and all...
9,61,E92C00BB,text2,e you can do anything in that cage and all...
9,61,E92C00BB,text3,"\x80\x81今日の所は見逃してやる。
命拾いしたな。"
9,61,E92C00BB,text4,\x97たな。
9,62,187AB26E,text1,就放過你們。算你們撿回蟲命。
9,62,187AB26E,text2,就放過你們。算你們撿回蟲命。
9,62,187AB26E,text3, life while it lasts.
9,62,187AB26E,text4,子還活著嗎。
9,63,3D2800E7,text1,\x80\x99殺氣很不錯嘛。
9,63,3D2800E7,text2,\x80\x99殺氣很不錯嘛。
9,63,3D2800E7,text3, like they're all nice and riled up.
9,63,3D2800E7,text4,iled up.
9,64,C5C12A9E,text1,"\xA7餌を減らしたからな。
どいつもこいつも腹を減らして殺気だってやがるぜ。"
9,64,C5C12A9E,text2,"\xA7餌を減らしたからな。
どいつもこいつも腹を減らして殺気だってやがるぜ。"
9,64,C5C12A9E,text3,\xA9いつもこいつも腹を減らして殺気だってやがるぜ。
9,64,C5C12A9E,text4,腹を減らして殺気だってやがるぜ。
9,65,320FB8D9,text1,\xA6殺気だってやがるぜ。
9,65,320FB8D9,text2,\xA6殺気だってやがるぜ。
9,65,320FB8D9,text3,\x99們都已經餓到殺氣重重了。
9,65,320FB8D9,text4,ugh to keep 'em alive. They must be starving... ready to kill.
9,66,E0939817,text1,\x86に殺し合ってくれってな。
9,66,E0939817,text2,\x86に殺し合ってくれってな。
9,66,E0939817,text3,"... Well, they can kill each other to their hearts' content soon enough."
9,66,E0939817,text4,enough.
9,67,88098B95,text1,\x81\xB0ってないか調べっか。
9,67,88098B95,text2,\x81\xB0ってないか調べっか。
9,67,88098B95,text3,了幾隻呀。
9,67,88098B95,text4,are left. Some of 'em probably kicked the bucket already.
9,68,B597A416,text1,\x81\xAFコッチを頼むわ。
9,68,B597A416,text2,\x81\xAFコッチを頼むわ。
9,68,B597A416,text3,"back, so you check this area."
9,68,B597A416,text4,"\x81\x83、ふぅ、みぃ……ん？　足りねえ？
おい、どういうこった、足りねっぞ！！"
9,69,AD5B391C,text1,\x81どういうこった、足りねっぞ！！
9,69,AD5B391C,text2,\x81どういうこった、足りねっぞ！！
9,69,AD5B391C,text3,"\xBB、三隻……嗯？少了？
喂，怎麼回事，數量少了啊！！"
9,69,AD5B391C,text4,"in in the ass... one, two, three... Huh? They're missing? Where the#@－－# Hey, we're missing some!"
9,70,5E506888,text1,g some!
9,70,5E506888,text2,g some!
9,70,5E506888,text3,\x80\x83げちまったぞ！
9,70,5E506888,text4,\x89\x93開牢籠逃走了！
9,71,950CBB2D,text1, got out somehow!
9,71,950CBB2D,text2, got out somehow!
9,71,950CBB2D,text3,\x81\xBFんな下がってるぅ！？
9,71,950CBB2D,text4,"sing over here, too! But these cages don't open unless this lever is#@－－#Holy shit, it's down!?"
9,72,FD96A8AF,text1,"\x84べぇ……オイやべぇよ！
てこたぁ、檻の鍵は全部外れてるってことじゃねえか！
じょ、冗談じゃねぇぞ！！"
9,72,FD96A8AF,text2,"\x84べぇ……オイやべぇよ！
てこたぁ、檻の鍵は全部外れてるってことじゃねえか！
じょ、冗談じゃねぇぞ！！"
9,72,FD96A8AF,text3,"…オイやべぇよ！
てこたぁ、檻の鍵は全部外れてるってことじゃねえか！
じょ、冗談じゃねぇぞ！！"
9,72,FD96A8AF,text4,"\x82\x84べぇよ！
てこたぁ、檻の鍵は全部外れてるってことじゃねえか！
じょ、冗談じゃねぇぞ！！"
9,73,D8C41A26,text1,"ぇよ！
てこたぁ、檻の鍵は全部外れてるってことじゃねえか！
じょ、冗談じゃねぇぞ！！"
9,73,D8C41A26,text2,"ぇよ！
てこたぁ、檻の鍵は全部外れてるってことじゃねえか！
じょ、冗談じゃねぇぞ！！"
9,73,D8C41A26,text3,
9,73,D8C41A26,text4,al bad! That means all the cages on the boat are open! Th-This can't be happening!
9,74,2992A8F3,text1,出て知らせ……ひっ。
9,74,2992A8F3,text2,出て知らせ……ひっ。
9,74,2992A8F3,text3,去通知……噫。
9,74,2992A8F3,text4,o get out of here and tell the...
9,75,E2CE7B56,text1,した、急に黙りこみやがって。
9,75,E2CE7B56,text2,した、急に黙りこみやがって。
9,75,E2CE7B56,text3,\x81\xA3、見てみろ……
9,75,E2CE7B56,text4,\xA3て……
9,76,63B6212A,text1,啊啊啊啊啊啊！！！！
9,76,63B6212A,text2,啊啊啊啊啊啊！！！！
9,76,63B6212A,text3,"\x82\xACするデコポンポにゃも！
おみゃあら、よくぞ集まってくれたにゃも！！"
9,76,63B6212A,text4,\x82\x8Cたにゃも！！
9,77,46E493A3,text1,\x95光臨呀喵呣！！
9,77,46E493A3,text2,\x95光臨呀喵呣！！
9,77,46E493A3,text3,"am Dekopompo, your master of ceremonies for the evening! I thank you all for joining me!"
9,77,46E493A3,text4,master of ceremonies for the evening! I thank you all for joining me!
9,78,2E7E8021,text1,ceremonies for the evening! I thank you all for joining me!
9,78,2E7E8021,text2,ceremonies for the evening! I thank you all for joining me!
9,78,2E7E8021,text3,"\x81\x94よ！
血湧き肉躍る最高に刺激的な娯楽と、
山海の珍味を用意したにゃも！"
9,78,2E7E8021,text4,\x82\x99了能讓人熱血沸騰的最刺激的娛樂節目及山珍海味喵呣！
9,79,E5225384,text1," have prepared thrilling entertainment, and delicacies from far and wide."
9,79,E5225384,text2," have prepared thrilling entertainment, and delicacies from far and wide."
9,79,E5225384,text3,\xBC\x8C不要客氣地盡情享用吧喵呣！喵噗噗噗噗#@－－#
9,79,E5225384,text4,
9,80,16290210,text1,really is something else...
9,80,16290210,text2,really is something else...
9,80,16290210,text3, else...
9,80,16290210,text4,"\xAE\xA2を煽っているうちに、
豪勢な料理がどんどん運びこまれてきた。"
9,81,DD75D1B5,text1,"\xA3ているうちに、
豪勢な料理がどんどん運びこまれてきた。"
9,81,DD75D1B5,text2,"\xA3ているうちに、
豪勢な料理がどんどん運びこまれてきた。"
9,81,DD75D1B5,text3,\x8Cてきた。
9,81,DD75D1B5,text4,\x90盛的餐點一道道上桌。
9,82,AC8C9557,text1,"d, one delicious dish after another is carted out through the hall."
9,82,AC8C9557,text2,"d, one delicious dish after another is carted out through the hall."
9,82,AC8C9557,text3,れた大きな盃には、おしげもなく酒が注がれていく。
9,82,AC8C9557,text4,，到處擺著的大酒杯也都毫不客氣地被灌入美酒。
9,83,5BE1A31B,text1," fish, and massive crystalline glasses filled with drink after drink..."
9,83,5BE1A31B,text2," fish, and massive crystalline glasses filled with drink after drink..."
9,83,5BE1A31B,text3,\x81\xA3てモンだ。
9,83,5BE1A31B,text4,"Well, it's official. This was totally worth it."
9,84,90BD70BE,text1,"\xA1\x8Cはどこから切り崩すかだが……
アンちゃん、聞いてるのか？"
9,84,90BD70BE,text2,"\xA1\x8Cはどこから切り崩すかだが……
アンちゃん、聞いてるのか？"
9,84,90BD70BE,text3,\x80\xA6小哥，你有在聽嗎？
9,84,90BD70BE,text4,"#@－－#Kid, are you even listening?"
9,85,8FE5A347,text1,、ウコン。
9,85,8FE5A347,text2,、ウコン。
9,85,8FE5A347,text3,\x9F
9,85,8FE5A347,text4,\x8Bな。
9,86,AAB711CE,text1,"ow if something's up, but it feels like you're rushing into this way too quickly."
9,86,AAB711CE,text2,"ow if something's up, but it feels like you're rushing into this way too quickly."
9,86,AAB711CE,text3,"\x82\xB3ンなら、『腹が減っては<戦:いくさ>は出来ぬ』とか言って、
まずは腹ごしらえしてから動くだろうに。"
9,86,AAB711CE,text4,"\xA8か言って、
まずは腹ごしらえしてから動くだろうに。"
9,87,95FE51C3,text1,都會說「餓肚子是沒辦法戰鬥的」，都要先飽餐一頓才開始行動。
9,87,95FE51C3,text2,都會說「餓肚子是沒辦法戰鬥的」，都要先飽餐一頓才開始行動。
9,87,95FE51C3,text3,\x89\x8D開始行動。
9,87,95FE51C3,text4,"ght on an empty stomach!"" and eat before we get the job done."
9,88,5EA28266,text1, we get the job done.
9,88,5EA28266,text2, we get the job done.
9,88,5EA28266,text3,"\x81\x84わけじゃなく、
どうしたのかと気になってな。"
9,88,5EA28266,text4,什麼，只是有點在意你到底怎麼了。
9,89,D836F0C8,text1,"st seems odd, is all."
9,89,D836F0C8,text2,"st seems odd, is all."
9,89,D836F0C8,text3,けているようでも要点を押さえている感じがあまりしなくてな。
9,89,D836F0C8,text4,\x81\x82まりしなくてな。
9,90,136A236D,text1,\x96然感覺很輕浮但總是抓得到要領的樣子。
9,90,136A236D,text2,\x96然感覺很輕浮但總是抓得到要領的樣子。
9,90,136A236D,text3,"axed, like you got everything under control even if you joke around. But tonight..."
9,90,136A236D,text4,e around. But tonight...
9,91,E06172F9,text1,"\x84うのか？
まあ、それは気のせいか。"
9,91,E06172F9,text2,"\x84うのか？
まあ、それは気のせいか。"
9,91,E06172F9,text3,"\x8F視野變得狹隘了嗎？
不過應該是我的錯覺吧。"
9,91,E06172F9,text4,
9,92,CA2372F4,text1,s just me.
9,92,CA2372F4,text2,s just me.
9,92,CA2372F4,text3,"刻にとらえないでくれよ。
そんな感じがするって程度だ。"
9,92,CA2372F4,text4,程度だ。
9,93,8CF2993E,text1,\xBB\x9E那種感覺而已。
9,93,8CF2993E,text2,\xBB\x9E那種感覺而已。
9,93,8CF2993E,text3,'t take it too seriously. It just occurred to me.
9,93,8CF2993E,text4,ly. It just occurred to me.
9,94,ADA9D3F2,text1,red to me.
9,94,ADA9D3F2,text2,red to me.
9,94,ADA9D3F2,text3,"\x8Fれてみりゃあ、その通りかもしれねぇ。
判っちゃいたが、自分じゃ気が付かねえモンだな。"
9,94,ADA9D3F2,text4,"の通りかもしれねぇ。
判っちゃいたが、自分じゃ気が付かねえモンだな。"
9,95,66F50057,text1,"\x9Aりかもしれねぇ。
判っちゃいたが、自分じゃ気が付かねえモンだな。"
9,95,66F50057,text2,"\x9Aりかもしれねぇ。
判っちゃいたが、自分じゃ気が付かねえモンだな。"
9,95,66F50057,text3,\x80說，有可能真的是這樣。有些事情雖然知道，但是靠自己卻是沒辦法發現的。
9,95,66F50057,text4,\xB7\xB1卻是沒辦法發現的。
9,96,79ADD3AE,text1,s you do need someone else to point these things out.
9,96,79ADD3AE,text2,s you do need someone else to point these things out.
9,96,79ADD3AE,text3,e to point these things out.
9,96,79ADD3AE,text4, things out.
9,97,5CFF6127,text1,"\x82\x8Cやれ、いけねえなぁ。
親父の話を思い出して、少し焦ったか……"
9,97,5CFF6127,text2,"\x82\x8Cやれ、いけねえなぁ。
親父の話を思い出して、少し焦ったか……"
9,97,5CFF6127,text3,\x92思い出して、少し焦ったか……
9,97,5CFF6127,text4,\x80\xA6
9,98,DD873B5B,text1,讓我有些焦躁了……
9,98,DD873B5B,text2,讓我有些焦躁了……
9,98,DD873B5B,text3,rvous...
9,98,DD873B5B,text4,\xA0と、ろくな考えしか浮かばないって言うしな。
9,99,16DBE8FE,text1,"\xBC\x8C總之先填飽肚子吧。
而且自古以來不都說，空著肚子的話就只能想到那些沒用的點子嗎。"
9,99,16DBE8FE,text2,"\xBC\x8C總之先填飽肚子吧。
而且自古以來不都說，空著肚子的話就只能想到那些沒用的點子嗎。"
9,99,16DBE8FE,text3,\xB3到那些沒用的點子嗎。
9,99,16DBE8FE,text4,od. They say you don't think as quick when you're hungry.
9,100,904F9A50,text1,"\x95えねえ。　そうだな、まずは腹ごしらえだ。
それからでも遅くは無え。"
9,100,904F9A50,text2,"\x95えねえ。　そうだな、まずは腹ごしらえだ。
それからでも遅くは無え。"
9,100,904F9A50,text3,は無え。
9,100,904F9A50,text4,"Heh, right you are. Let's fill up first, then... We should have enough time for that."
9,101,FCDC7197,text1,は<戦:いくさ>は出来ぬ、だ。
9,101,FCDC7197,text2,は<戦:いくさ>は出来ぬ、だ。
9,101,FCDC7197,text3,肚子是沒辦法戰鬥的，對吧。
9,101,FCDC7197,text4,"'t fight on an empty stomach, after all."
9,102,E1D9412F,text1,", after all."
9,102,E1D9412F,text2,", after all."
9,102,E1D9412F,text3,だきまーす。
9,102,E1D9412F,text4,決心了那就不客氣地……開動啦。
9,103,2A85928A,text1,"ell, if that's our plan... Let's dig in!"
9,103,2A85928A,text2,"ell, if that's our plan... Let's dig in!"
9,103,2A85928A,text3,\xBC\x8D－#
9,103,2A85928A,text4,"rd leg I've been eyeing for a while, and get ready to chomp down#@－－#"
9,104,AC11E024,text1,\x8A啊啊！！
9,104,AC11E024,text2,\x8A啊啊！！
9,104,AC11E024,text3,HHHHHHH!
9,104,AC11E024,text4,\x8D－#肉にかぶりつこうとするも、下の方が何やら騒々しい。
9,105,674D3381,text1,\xBC\x8D－#就在我準備大口咬下雞腿時，下方好像有什麼騷動。
9,105,674D3381,text2,\xBC\x8D－#就在我準備大口咬下雞腿時，下方好像有什麼騷動。
9,105,674D3381,text3,w.
9,105,674D3381,text4,What the hell are they yelling about down there?
9,106,961B8154,text1,ぇか？
9,106,961B8154,text2,ぇか？
9,106,961B8154,text3,out to start.
9,106,961B8154,text4,"\x82
そういや、そいつが目的だったこと、すっかり忘れてた。"
9,107,5D4752F1,text1,\x80\x81すっかり忘れてた。
9,107,5D4752F1,text2,\x80\x81すっかり忘れてた。
9,107,5D4752F1,text3,ighting. Completely forgot that's what we're here for.
9,107,5D4752F1,text4,ッッ！！
9,108,237A4674,text1,HHH!!!
9,108,237A4674,text2,HHH!!!
9,108,237A4674,text3,？
9,108,237A4674,text4,て……
9,109,E82695D1,text1,out from below...
9,109,E82695D1,text2,out from below...
9,109,E82695D1,text3,\x81\x8B#@－－#、誰かぁぁぁぁぁ！！
9,109,E82695D1,text4,one! Please! Heeeeeeelp!
9,110,6EB2E77F,text1,おいまさか#@－－#
9,110,6EB2E77F,text2,おいまさか#@－－#
9,110,6EB2E77F,text3,"\xA6啊……啊啊，這個是那個吧。
可惡，被擺一道。"
9,110,6EB2E77F,text4, almost had me!
9,111,A5EE34DA,text1,"\xA6\x81驚嚇客人的表演啊。
這股氣勢，我完全被騙了。"
9,111,A5EE34DA,text2,"\xA6\x81驚嚇客人的表演啊。
這股氣勢，我完全被騙了。"
9,111,A5EE34DA,text3,\xAE\x8C全被騙了。
9,111,A5EE34DA,text4,"a little show to get the crowd going. Phew, they really had me going..."
9,112,B8EB0462,text1, they really had me going...
9,112,B8EB0462,text2, they really had me going...
9,112,B8EB0462,text3,\x80\xA6…什麼？
9,112,B8EB0462,text4,\x81\x97またスゴイ迫力だな。
9,113,73B7D7C7,text1,\x84真是逼真啊。
9,113,73B7D7C7,text2,\x84真是逼真啊。
9,113,73B7D7C7,text3,e really getting into it.
9,113,73B7D7C7,text4,"\x82の追われてるオッサンなんて、迫真の演技じゃないか……
うおお！？　ボロギギリ！"
9,114,F523A569,text1,"ッサンなんて、迫真の演技じゃないか……
うおお！？　ボロギギリ！"
9,114,F523A569,text2,"ッサンなんて、迫真の演技じゃないか……
うおお！？　ボロギギリ！"
9,114,F523A569,text3,"\xBC\x94技じゃないか……
うおお！？　ボロギギリ！"
9,114,F523A569,text4,"\xA6…
うおお！？　ボロギギリ！"
9,115,3E7F76CC,text1,！？　ボロギギリ！
9,115,3E7F76CC,text2,！？　ボロギギリ！
9,115,3E7F76CC,text3,\x83\xADギギリ！
9,115,3E7F76CC,text4,\xAA！
9,116,CF29C419,text1,"\x82\xA3個被追著跑的大叔也是，演得跟真的一樣……
嗚喔喔！？巨奇利！"
9,116,CF29C419,text2,"\x82\xA3個被追著跑的大叔也是，演得跟真的一樣……
嗚喔喔！？巨奇利！"
9,116,CF29C419,text3,"\x8C演得跟真的一樣……
嗚喔喔！？巨奇利！"
9,116,CF29C419,text4,\x94！？巨奇利！
9,117,F8FD8892,text1,\xA9！
9,117,F8FD8892,text2,\xA9！
9,117,F8FD8892,text3,show...?
9,117,F8FD8892,text4,"Are they insane...? Why would they bring one of those here, too!?"
9,118,850D4DC0,text1,\x81\xAAんだろうが迫力ありすぎるだろ。
9,118,850D4DC0,text2,\x81\xAAんだろうが迫力ありすぎるだろ。
9,118,850D4DC0,text3,\xAB力ありすぎるだろ。
9,118,850D4DC0,text4,るだろ。
9,119,B2D9014B,text1,\x8D。
9,119,B2D9014B,text2,\x8D。
9,119,B2D9014B,text3,"\xA6言ってたが、判る気がするな。
こんなの見せられたら、並大抵の刺激じゃ物足りなくなるだろ。"
9,119,B2D9014B,text4,なるだろ。
9,120,344D73E5,text1,\xA8演的話，那些一般的刺激就顯得平凡普通了吧。
9,120,344D73E5,text2,\xA8演的話，那些一般的刺激就顯得平凡普通了吧。
9,120,344D73E5,text3,"s stuff is so popular. After this, any plain old entertainment would be pretty dull."
9,120,344D73E5,text4,retty dull.
9,121,03993F6E,text1,か、演出か……
9,121,03993F6E,text2,か、演出か……
9,121,03993F6E,text3,\x80\xA6
9,121,03993F6E,text4,\x80\xA6表演嗎……
9,122,B95337B4,text1,\x8E……
9,122,B95337B4,text2,\x8E……
9,122,B95337B4,text3,のを提供するとはあのデコ、なかなかやるな。
9,122,B95337B4,text4,\x83\x87コ、なかなかやるな。
9,123,D33843B5,text1,\x93我們看到這種場面，那個凸砰砰真不是蓋的。
9,123,D33843B5,text2,\x93我們看到這種場面，那個凸砰砰真不是蓋的。
9,123,D33843B5,text3,t a flair for the dramatic.
9,123,D33843B5,text4,結構見直した。
9,124,F8151076,text1,is good... I'm actually impressed.
9,124,F8151076,text2,is good... I'm actually impressed.
9,124,F8151076,text3,\xBC\x8C那些飼育員竟然忘記上鎖……
9,124,F8151076,text4, to set the lock...
9,125,720FE411,text1,\xB8\x8D好嗎，真是廢物。
9,125,720FE411,text2,\xB8\x8D好嗎，真是廢物。
9,125,720FE411,text3,for!? Can't even keep some lousy bugs in a cage...
9,125,720FE411,text4,\x83\x9Cロギギリの前に、見慣れぬ装束を着た二人組が立ちはだかる。
9,126,1A95F793,text1,\x9D\x80た二人組が立ちはだかる。
9,126,1A95F793,text2,\x9D\x80た二人組が立ちはだかる。
9,126,1A95F793,text3,strangely clothed men stand before the Boro-Gigiri.
9,126,1A95F793,text4,\xAF……？
9,127,3FC7451A,text1,\xADなんだが……
9,127,3FC7451A,text2,\xADなんだが……
9,127,3FC7451A,text3,\xBA\x9B蟲子的傢伙……
9,127,3FC7451A,text4,re supposed to be good at handling bugs like these...
9,128,209F96E3,text1, like these...
9,128,209F96E3,text2, like these...
9,128,209F96E3,text3,e...
9,128,209F96E3,text4,"\xB8ぇ、そうか。　そうやってこの場を押さえ、
客の人気を得ようって嗜好だな。　よく考えられてる。"
9,129,05CD246A,text1,"\x80\x81そうか。　そうやってこの場を押さえ、
客の人気を得ようって嗜好だな。　よく考えられてる。"
9,129,05CD246A,text2,"\x80\x81そうか。　そうやってこの場を押さえ、
客の人気を得ようって嗜好だな。　よく考えられてる。"
9,129,05CD246A,text3,\x81\xA6嗜好だな。　よく考えられてる。
9,129,05CD246A,text4,"\x95\x8A。
就是喜歡這樣靠制服蟲子來受矚目啊。還真是會想。"
9,130,132A6F3F,text1,is to calm the bugs down and get the crowd cheering for them. They thought this through!
9,130,132A6F3F,text2,is to calm the bugs down and get the crowd cheering for them. They thought this through!
9,130,132A6F3F,text3,\xAFい。
9,130,132A6F3F,text4,ar. Nothing to fear.
9,131,3678DDB6,text1,", they're actually calming the bugs down."
9,131,3678DDB6,text2,", they're actually calming the bugs down."
9,131,3678DDB6,text3,ly calming the bugs down.
9,131,3678DDB6,text4, the bugs down.
9,132,5EE2CE34,text1,gs down.
