row,key_hash_hex,record_index,jaJP_flags,jaJP_text,enUS_flags,enUS_text,zhTW_flags,zhTW_text
2173,9848D630,1837,2,<09> 縁仮育衣案（陰異挨偶意挨映沿）,2,<09> Kamui Ryusuigeki,2,<09> 神威流水擊
2174,98BEDD1B,2350,2,"焼宴 換仮扱 駆押映 演屋圧位 移活 握界.
演屋駕挨 寄違, 鋭快綾溢哀 吉歓挨 握域画愛.

<怨苑 握威駕［館怨］:#ff6e00>
<育案 化黄栄 衛案［碍憾］:#00ffff>",2,"A short-range AOE support
ability. Quickly restores HP.
Since the amount healed is
substantial, it is suited
for front-line combat.

<Zeal consumption [ Very Low ]:#ff6e00>
<Reuse interval [ Shortest ]:#00ffff>",2,"快速對小範圍進行恢復的支援技能。
恢復量高，靈活運用能夠在前線發揮
巨大作用。

<消耗氣力量［極小］:#ff6e00>
<游擊再次發動間隔［最短］:#00ffff>"
2175,98DC1BF1,2322,24,過残映 教繋違越位 逸吃凝魚逢 滑寒映 圧位 価.,24,"Clothing reminiscent of a
raging sandstorm.",24,帶有飛沙走石印象的衣服。
2176,9914FBB1,2360,1,"塩過以 右雨哀 換仮扱 演屋圧位 移活 握界.
勲 栄奥綾溢 殴羽威逢 姐何畏沿渦,
挨環 栄奥綾溢 委威逢 演屋易愛.

<怨苑 握威駕［域］:#ff6e00>
<育案 化黄栄 衛案［歓衛 渓］:#00ffff>",1,"A midrange AOE support ability.
First it boosts DEF.
Next it heals HP.

<Zeal consumption [ High ]:#ff6e00>
<Reuse interval [ Medium-Long ]:#00ffff>",1,"對中距離範圍進行恢復的支援技能。
一開始的動作會提升防禦力，
後續動作會恢復體力。

<消耗氣力量［大］:#ff6e00>
<游擊再次發動間隔［比較長］:#00ffff>"
2177,991E71C6,2275,71,雲易 我祈哀 姐災易 関串逢 滑寒映 圧位 価.,71,"Light green clothing that hints
at a refreshing breeze.",71,令人感到清爽的淡綠色衣服。
2178,997FB774,1985,10,"<18> <級掘握 【飲椅 姐悦 1】:#ffd700>
逸管 引案綾 渦右 戒影移+5dmg",10,"<18> <Soul Crush
   [Special Status 1]:#ffd700>
Adds +5 Piercing Damage
to all attacks.",10,"<18> <碎魂斬魄 【特性狀態 1】:#ffd700>
所有攻擊的固定傷害+5dmg"
2179,99CE11EA,2036,9,"<12> <為握 監姐 【飲椅 姐悦 2】:#ffd700>
一縁汚 違改哀 引案威挨 4％ 姐何易愛.",9,"<12> <Morale Boost
   [Special Status 2]:#ffd700>
Boosts party's ATK by 4%.",9,"<12> <鼓舞士氣 【特性狀態 2】:#ffd700>
自己與同伴的攻擊力上升4％。"
2180,99E2F09A,1829,1,<09> 功喉(関音苦),1,<09> Bakuen,1,<09> 縛炎
2181,9A12C0CE,2348,1,"塩過以 右雨哀 換仮扱 演屋圧位 移活 握界.
勲 栄奥綾溢 委威逢 演屋圧渦,
挨環 栄奥綾溢 握威逢 演屋易愛.

<怨苑 握威駕［塩］:#ff6e00>
<育案 化黄栄 衛案［歓衛 曲暇］:#00ffff>",1,"A midrange AOE support ability.
First it heals HP.
Next it recovers Zeal.

<Zeal consumption [ Mid ]:#ff6e00>
<Reuse interval [ Medium-Short ]:#00ffff>",1,"對中等距離範圍進行恢復的支援技能。
一開始的動作會恢復體力，
後續動作會恢復氣力。

<消耗氣力量［中］:#ff6e00>
<游擊再次發動間隔［比較短］:#00ffff>"
2182,9A4C2173,2092,7,<16> 鋭義哀 溢,7,<16> Dendo Scroll,7,<16> 殿堂之書
2183,9A7DBCF0,2031,4,"<13> <迂哀哀 鬼 【飲椅 姐悦 7】:#ffd700>
一縁汚 違改哀 殴羽威挨 14％ 拡安易愛.",4,"<13> <Code of Honor
   [Special Status 7]:#ffd700>
Boosts party's DEF by 14%.",4,"<13> <仁義之門 【特性狀態 7】:#ffd700>
自己與同伴的防禦力增加14％。"
2184,9AF1C0D4,2128,15,"<13> <給俺哀 噛花 苛挨:#ffd700>
殴羽威挨[A]％ 拡安易愛.",15,"<13> <Heart of Stalwartness+ II:#ffd700>
Boosts DEF by [A]%.",15,"<13> <頑強心得 改貳:#ffd700>
防禦力增加[A]％。"
2185,9B210402,2364,3,"一鋭吸骨 駆脚 介雨偉 域姐綾映 暁恭井,
降扱 始押位 雲介 引案園偉 印逢 執細圧位,
泳旧角塩央 握界.

<怨苑 握威駕［域］:#ff6e00>
<育案 化黄栄 衛案［歓衛 渓］:#00ffff>",3,"A focused point attack.
Quickly approach enemies like
a bolt of lightning. Make quick
work of the surprised enemies
with a series of attacks.

<Zeal consumption [ High ]:#ff6e00>
<Reuse interval [ Medium-Long ]:#00ffff>",3,"集中攻擊型技能。
如紫電般快速接近目標，
趁其不備使出連續攻擊將敵人玩弄於股掌之間。

<消耗氣力量［大］:#ff6e00>
<游擊再次發動間隔［比較長］:#00ffff>"
2186,9B4EED4F,1825,2,<09> 験因在（顔音俄運餌）,2,<09> Tsukuyozuru,2,<09> 月夜鶴
2187,9B7D895B,1781,13,巻悪挨,13,Vurai,13,武賴
2188,9B8E4B44,2055,44,<20> 縁円域為 吉黄,44,<20> Active Metabolism,44,<20> 促進代謝
2189,9BB8E664,2362,2,"欠形哀 印逢 鋭殴園偉 者羽虚 宮疑 響,
音悪疑挨 鋭案逢 殴叶圧位 雲稼 握界.
加 環, 倦羽割位 握禍扱 輝闇
俺威易 始押握穏 楽案逢 雲介園偉 安圧位,
泳旧角塩央 握界.

<怨苑 握威駕［域］:#ff6e00>
<育案 化黄栄 衛案［渓］:#00ffff>",2,"A focused point attack.
Kick enemies directly ahead
into the air, while Kurarin
attacks them with electric
shocks. Afterwards, plunge
into enemies attacking them
with a series of strong
thrusts and slashes.

<Zeal consumption [ High ]:#ff6e00>
<Reuse interval [ Long ]:#00ffff>",2,"集中攻擊型技能。
將眼前的敵人朝前方踢飛後，
克拉琳再放出電擊的合體技能。
隨後會藉著突進之勢，
連續使出強力突刺及斬擊。

<消耗氣力量［大］:#ff6e00>
<游擊再次發動間隔［長］:#00ffff>"
2190,9BD70F29,1833,3,<09> 悦気（嘘挨却）,3,<09> Taizan,3,<09> 泰山
2191,9BE020FA,1840,6,忌哀 円,6,Water Sigil,6,水之陣
2192,9BF596D7,1729,65,餌餌棺綾,65,Rulutieh,65,露露緹耶
2193,9C1EB630,2372,1,"逸意逸意扱 急苛偉 易 羽故哀 遠学.
域駕哀 握威逢 怨逸圧位 域縁,
計域印迂 仮威逢 一郷圧位 究換仮 海案.
愛餌握 額下易 旧宴 英移菓,
加扱 永給圧渦雨 窮位 仮威挨 英愛.

<怨苑 握威駕［館域］:#ff6e00>
<育案 化黄栄 衛案［碍壱］:#00ffff>",1,"A wide range AOE attack.
A curse using Mothmoth as a
medium for an extremely
powerful attack that
consumes a large amount of
Zeal. It is difficult to use,
but has the sheer power to
make up for it.

<Zeal consumption [ Very High ]:#ff6e00>
<Reuse interval [ Longest ]:#00ffff>",1,"利用魔絲魔絲作為媒介來發動的闇之咒法。
使用時會消耗大量氣力，
但產生的大範圍砲擊威力巨大無比。
雖然該技能難以駕馭，
但卻具備足以彌補此缺陷的威力。

<消耗氣力量［極大］:#ff6e00>
<游擊再次發動間隔［最長］:#00ffff>"
2194,9C30E1E9,2155,67,掛姐 哀姐,67,Normal Outfit,67,普通服裝
2195,9C8DE4E3,1844,2,荷哀 円,2,Moon Sigil,2,月之陣
2196,9C9852CE,1733,61,遺員握,61,Ougi,61,扇
2197,9D1078E9,2027,8,"<13> <迂哀哀 鬼 【飲椅 姐悦 3】:#ffd700>
一縁汚 違改哀 殴羽威挨 6％ 拡安易愛.",8,"<13> <Code of Honor
   [Special Status 3]:#ffd700>
Boosts party's DEF by 6%.",8,"<13> <仁義之門 【特性狀態 3】:#ffd700>
自己與同伴的防禦力增加6％。"
2198,9D21E56A,2096,3,<16> 鋭握哀 溢,3,<16> Denki Scroll,3,<16> 電機之書
2199,9DA52118,2503,2,"拐歌拐哀 共暗 哀姐
<03><【 因観哀 価 】:#ffd700>",2,"Nekone's alternate outfit
<03> <[Night Shadows Outfit]:#ffd700> ",2,"貓音的染色服裝
<03><【 夜影之衣 】:#ffd700> "
2200,9DAB405A,1924,1,"<12> <額俄額凶 【飲椅 姐悦 10】:#ffd700>
委威挨 50％ 挨圧泳 還,
引案威挨 75％ 姐何易愛.",1,"<12> <Unyielding
   [Special Status 10]:#ffd700>
Boosts ATK by 75%
when HP is below 50%.",1,"<12> <不屈不撓 【特性狀態 10】:#ffd700>
體力低於50％時,
攻擊力上升75％。"
2201,9DF28BDE,2202,20,掛姐 哀姐,20,Normal Outfit,20,普通服裝
2202,9E12736D,1989,6,"<18> <級掘握 【飲椅 姐悦 5】:#ffd700>
逸管 引案綾 渦右 戒影移+25dmg",6,"<18> <Soul Crush
   [Special Status 5]:#ffd700>
Adds +25 Piercing Damage
to all attacks.",6,"<18> <碎魂斬魄 【特性狀態 5】:#ffd700>
所有攻擊的固定傷害+25dmg"
2203,9E73B5DF,2278,68,圧音哀 飲仇易 価.,68,Haku's special outfit.,68,哈克的特殊衣服。
2204,9EA3D5F3,2040,5,"<12> <為握 監姐 【飲椅 姐悦 6】:#ffd700>
一縁汚 違改哀 引案威挨 12％ 姐何易愛.",5,"<12> <Morale Boost
   [Special Status 6]:#ffd700>
Boosts party's ATK by 12%.",5,"<12> <鼓舞士氣 【特性狀態 6】:#ffd700>
自己與同伴的攻擊力上升12％。"
2205,9FB1DFE8,2325,21,因音謁穏餌謁 飲仇 哀姐,21,Jachdwalt's special outfit.,21,亞庫托瓦爾特的特殊服裝。
2206,A00E184F,2452,3,【各士 幹期 肝】,3,[8th Path],3,【捌之道】
2207,A0705159,1937,8,"<17> <甘牛縁京 【飲椅 姐悦 3】:#ffd700>
沿以陥哀 引案園偉 迂易
握威 外印駕挨 30％ 姐何易愛.",8,"<17> <Shikigami Companion
   [Special Status 3]:#ffd700>
A Kiripon attacks that
boosts Zeal accumulation
by 30%.",8,"<17> <式鬼信託 【特性狀態 3】:#ffd700>
祈力朋進行攻擊時
氣力蓄積量上升30%。"
2208,A072E7B7,2245,29,<姐記哀 煙忌:#7bff00>,29,<Premium Grain:#7bff00>,29,<優質的穀物:#7bff00>
2209,A0CB69EA,2014,1,"<17> <握王況凹 【飲椅 姐悦 10】:#ffd700>
30我 衛案園偉,
一縁汚 違改哀 握威挨 10％器 拡安易愛.",1,"<17> <Permeating Vigor
   [Special Status 10]:#ffd700>
Increases party's Zeal by 10%
increments for 30 seconds.",1,"<17> <氣勢如虹 【特性狀態 10】:#ffd700>
每30秒，
自己與同伴的氣力持續增加10％。"
2210,A0FDA7F2,1766,28,挨違悪遺押階,28,Iara-Orke,28,亞拉獒切
2211,A14BBC2F,1904,1,<12> <為握 監姐:#ffd700>,1,<12> <Morale Boost:#ffd700>,1,<12> <鼓舞士氣:#ffd700>
2212,A158D797,2311,35,益意以哀 嬉姐屋.,35,Nosuri's normal outfit.,35,鵟平常穿的衣服。
2213,A2B76685,2121,22,"<14> <移牙威哀 噛花 苛:#ffd700>
碍域 委威挨[A]％ 拡安易愛.",22,"<14> <Heart of Perseverance+ I:#ffd700>
Boosts Max HP by [A]%.",22,"<14> <持久心得 改:#ffd700>
最大體力增加[A]％。"
2214,A31B83A1,2186,36,意規議 哀姐,36,Special Outfit,36,特殊服裝
2215,A35488AB,1755,39,員運怪家・灰迂壱,39,Uzurusha Commander,39,烏茲魯沙・隊長
2216,A3681CF3,2243,1,畏噂因,1,Shibuya,1,澀谷
2217,A3C3FC43,1950,5,"<16> <噂栄雲案哀 一禍 【飲椅 姐悦 6】:#ffd700>
兼鏡 溢溢 雲案逢 黄栄圧延,
握威 怨苑扱 30％ 局迂愛.",5,"<16> <Fixed Attack Chain Stance
   [Special Status 6]:#ffd700>
Executing a Chain without
moving cuts Zeal consumption
by 30%.",5,"<16> <不動連擊之勢 【特性狀態 6】:#ffd700>
在靜止不動的狀態下發動連擊，
氣力消耗減少30%。"
2218,A3FC3B8C,2194,28,穴逆哀 価,28,Red-Blue Outfit,28,紅蒼之衣
2219,A405D8EA,2239,5,凹握壱,5,Battle Arena,5,鬥技場
2220,A4394CB2,1751,43,益意以 泳窺・衛噂,43,Nosuri Officer,43,鵟一派・幹部
2221,A4457F36,2223,4,塩格 雲椅,4,Mid-Quality,4,中級煉成
2222,A47647B8,2183,39,右距哀 価,39,Elite Outfit,39,精銳之衣
2223,A4AE385A,1946,9,"<16> <噂栄雲案哀 一禍 【飲椅 姐悦 2】:#ffd700>
兼鏡 溢溢 雲案逢 黄栄圧延,
握威 怨苑扱 10％ 局迂愛.",9,"<16> <Fixed Attack Chain Stance
   [Special Status 2]:#ffd700>
Executing a Chain without
moving cuts Zeal consumption
by 10%.",9,"<16> <不動連擊之勢 【特性狀態 2】:#ffd700>
在靜止不動的狀態下發動連擊，
氣力消耗減少10%。"
2224,A5DAA29C,2119,24,"<12> <一雲好王 苛挨:#ffd700>
握威 井殴 畏 引案威 拡安現挨,
[A]％ 拡安易愛.",24,"<12> <Nature's Union+ II:#ffd700>
Boosts ATK increase rate
by [A]% during Overzeal.",24,"<12> <自然融合 改貳:#ffd700>
氣力解放時，
攻擊力增加率將增加[A]％。"
2225,A6267836,1900,5,<16> <雲握 育雨:#ffd700>,5,<16> <Skill Tutor:#ffd700>,5,<16> <鍊技誘導:#ffd700>
2226,A71D9540,1941,4,"<17> <甘牛縁京 【飲椅 姐悦 7】:#ffd700>
沿以陥哀 引案園偉 迂易
握威 外印駕挨 70％ 姐何易愛.",4,"<17> <Shikigami Companion
   [Special Status 7]:#ffd700>
A Kiripon attacks that
boosts Zeal accumulation
by 70%.",4,"<17> <式鬼信託 【特性狀態 7】:#ffd700>
祈力朋進行攻擊時
氣力蓄積量上升70%。"
2227,A71F23AE,2247,27,嬉換易 絵快,27,Standard Fish,27,普通的魚
2228,A763DC56,2448,7,【拐 幹期 肝】,7,[4th Path],7,【肆之道】
2229,A79063EB,1762,32,苦詠陰異挨 液為,32,Ennakamuy Soldier,32,恩那卡姆依士兵
2230,A84FB780,1805,1,<09> 岸穴（謝歌員）,1,<09> Hakko,1,<09> 白虹
2231,A9139A01,2383,2,"欠形哀 移延逢 笠闇光 健悪再渦,
2嘘期哀 斬興園偉 却井期 印逢 宮闇丸以位,
鋭殴 究換仮 握界.

<怨苑 握威駕［怨］:#ff6e00>
<育案 化黄栄 衛案［曲暇］:#00ffff>",2,"A wide frontal AOE attack.
Smash the earth in front of
you, ripping up the ground
to send enemies flying.

<Zeal consumption [ Low ]:#ff6e00>
<Reuse interval [ Short ]:#00ffff>",2,"前方大範圍技能。
擊碎面前的地面，
第2段的鐵拳會連同地面殘骸一起將敵人擊飛。

<消耗氣力量［小］:#ff6e00>
<游擊再次發動間隔［短］:#00ffff>"
2232,A94BEBD9,1770,24,嘘嘘以・域,24,Great Tatari,24,祟・大
2233,A97C734C,1809,3,<09> 挨為詠（挨為詠）,3,<09> Isana,3,<09> 勇魚
2234,A97D25C1,2010,5,"<17> <握王況凹 【飲椅 姐悦 6】:#ffd700>
30我 衛案園偉,
一縁汚 違改哀 握威挨 6％器 拡安易愛.",5,"<17> <Permeating Vigor
   [Special Status 6]:#ffd700>
Increases party's Zeal by 6%
increments for 30 seconds.",5,"<17> <氣勢如虹 【特性狀態 6】:#ffd700>
每30秒，
自己與同伴的氣力持續增加6％。"
2235,A98A7867,2373,3,"宮陰偉科踏み?み綾溢
渦介 雲介 休握扱 宮以位 換仮 握界.
苑甲過疑 印哀 弓揮宇逢 険怯違,
願含圧映 維移恐 泳潔逢 赦違 賢位愛.

<怨苑 握威駕［塩］:#ff6e00>
<育案 化黄栄 衛案［永掛］:#00ffff>",3,"An AOE attack.
Quickly rush in,
attacking with high speed
consecutive slashes.
It stuns enemies,
with the last strike
guaranteed to hit.

<Zeal consumption [ Medium ]:#ff6e00>
<Reuse interval [ Normal ]:#00ffff>",3,"快速逼近敵人，
並放出高速連續斬擊的範圍技能。
封住敵人的行動後，
準確地使出最後一擊。

<消耗氣力量［中］:#ff6e00>
<游擊再次發動間隔［普通］:#00ffff>"
2236,A99D29CD,1887,3,員餌餌・為悪違詠,3,Uruuru & Saraana,3,烏露露・薩拉娜
2237,A9B829C6,2067,32,<17> 為塩牙吉,32,<17> Desperation,32,<17> 垂死掙扎
2238,A9E5912A,1813,2,<09> 科拡貢害（科河偶詐ン）,2,<09> Unjo Ryuhen,2,<09> 雲捲龍躍
2239,AA75B068,1954,1,"<16> <噂栄雲案哀 一禍 【飲椅 姐悦 10】:#ffd700>
兼鏡 溢溢 雲案逢 黄栄圧延,
握威 怨苑扱 50％ 局迂愛.",1,"<16> <Fixed Attack Chain Stance
   [Special Status 10]:#ffd700>
Executing a Chain without
moving cuts Zeal consumption
by 50%.",1,"<16> <不動連擊之勢 【特性狀態 10】:#ffd700>
在靜止不動的狀態下發動連擊，
氣力消耗減少50%。"
2240,AA7A4833,1797,3,<09> 忌隅帰（陰穏禍影）,3,<09> Kawasemi,3,<09> 翡翠
2241,AA8C4318,2385,3,"忌哀 喧宮逢 箇押位 機園偉 掛姐握安
俺温憶位 俺温稼 握界.
印哀 引案逢 閣違 宮違安過詠,
苑甲過工 還垣移 俺温 姐悦安 移介画愛.

<怨苑 握威駕［塩］:#ff6e00>
<育案 化黄栄 衛案［永掛］:#00ffff>",3,"An enhancement ability.
The player character is clad in
blades of water, enhancing
normal attacks. Enhancement
effects last until knocked
into the air by an enemy,
or until the user stumbles.

<Zeal consumption [ Medium ]:#ff6e00>
<Reuse interval [ Normal ]:#00ffff>",3,"強化系技能。
通過水之刃強化普通技能。
強化狀態將持續至被敵人的攻擊擊飛，
或是因攻擊產生硬直為止。

<消耗氣力量［大］:#ff6e00>
<游擊再次發動間隔［比較長］:#00ffff>"
2242,AAE2C480,1759,35,因維謁 液為・塩域壱,35,Yamato Company Captain,35,大和士兵・中隊長
2243,AAE3AA55,1801,2,<09> 育以拐（育以拐）,2,<09> Yuri-Ne,2,<09> 百合根
2244,AAEA7973,2332,14,済映 忌割位 安逢 圧旗逢 滑寒映 圧位 価.,14,"Clothing reminiscent of a
crimson autumn sky.",14,帶有秋日天空一片紅印象的衣服。
2245,AB281344,2286,60,渦俄易 安郷苑扱 滑寒映 圧位 価.,60,"Clothing that brings to mind
a quiet rainy day.",60,帶有恬靜細雨印象的衣服。
2246,AB498CFF,1817,1,<09> 込焦牛恭（悪音俄員沿簡）,1,<09> Rakuyo Kikon,1,<09> 落葉歸根
2247,ABBF87D4,2381,1,"勲 嘘安 印綾映 儀園延, 挨環 逸管
掛姐握安 害温圧位 俺温稼 握界.
印哀 引案逢 閣違 宮違安過詠,
苑甲過工 還垣移 俺温 姐悦安 移介画愛.

<怨苑 握威駕［館域］:#ff6e00>
<育案 化黄栄 衛案［姐義蓋 渓］:#00ffff>",1,"An enhancement ability.
If the first attack hits an
enemy, it powers up all
subsequent normal attacks.
Enhancement effects last
until knocked into the air
by an enemy, or until the
user stumbles.

<Zeal consumption [ Very High ]:#ff6e00>
<Reuse interval [ Very Long ]:#00ffff>",1,"第一擊若命中敵人，
則後續所有普通技能都會發生變化的
強化系技能。
強化狀態將持續至被敵人的攻擊擊飛，
或是因攻擊產生硬直為止。

<消耗氣力量［極大］:#ff6e00>
<游擊再次發動間隔［非常長］:#00ffff>"
2248,AC45D75D,2289,57,餌餌棺綾哀 飲仇易 価.,57,Rulutieh's special outfit.,57,露露緹耶的特殊服裝。
2249,AC763ECD,1821,3,<09> 均観異均（怨員綾挨異怨員）,3,<09> Soei Musou,3,<09> 雙影無雙
2250,AD87BD6A,2335,11,員簡哀 飲仇易 価.,11,Ukon's special outfit.,11,右近的特殊服裝。
2251,ADCE96BF,1884,2,為益央,2,4th Form,2,肆之型
2252,AE06836B,2166,56,掛姐 哀姐,56,Normal Outfit,56,普通服裝
2253,AE10E1D8,2006,9,"<17> <握王況凹 【飲椅 姐悦 2】:#ffd700>
30我 衛案園偉,
一縁汚 違改哀 握威挨 2％器 拡安易愛.",9,"<17> <Permeating Vigor
   [Special Status 2]:#ffd700>
Increases party's Zeal by 2%
increments for 30 seconds.",9,"<17> <氣勢如虹 【特性狀態 2】:#ffd700>
每30秒，
自己與同伴的氣力持續增加2％。"
2254,AE8A1179,2391,4,"噂域 鋭委哀 殴羽威挨 姐何基汚 栄畏綾,
泳右 衣越哀 果案 戒影移扱 治易愛.",4,"Boosts entire party's DEF,
and cuts a fixed amount of
damage taken.",4,"部隊全員的防禦力上升，
同時減輕一定數值的所受傷害。"
2255,AFC4E95C,2212,10,掛姐 哀姐,10,Normal Outfit,10,普通服裝
2256,B0A31887,2073,26,<12> 一雲好王,26,<12> Nature's Union,26,<12> 自然融合
2257,B17653AD,1980,5,"<12> <謹為回椅 【飲椅 姐悦 6】:#ffd700>
委威挨 75％ 挨圧泳 還,
一縁哀 引案威挨 40％ 姐何易愛.",5,"<12> <Dire Awakening
   [Special Status 6]:#ffd700>
Own ATK is boosted by 40%
when HP is below 75%.",5,"<12> <殘燈復明 【特性狀態 6】:#ffd700>
體力低於75％時，
自身攻擊力上升40％。"
2258,B1E6C145,1898,7,<18> <級掘握:#ffd700>,7,<18> <Soul Crush:#ffd700>,7,<18> <碎魂斬魄:#ffd700>
2259,B2332205,2291,55,忽脚 圧旗哀 関愛扱 滑寒映 圧位 価.,55,"Clothing that hints at an
azure sea.",55,帶有蒼茫闊海印象的衣服。
2260,B27EC604,2024,1,"<15> <育衣哀 越育 【飲椅 姐悦 10】:#ffd700>
30我 衛案園偉,
一縁汚 違改哀 委威挨 10％ 演屋画愛.",1,"<15> <Soothing Stream
   [Special Status 10]:#ffd700>
Heals party's HP by 10%
for 30 seconds.",1,"<15> <流水治癒 【特性狀態 10】:#ffd700>
每30秒，
自己與同伴的體力持續恢復10％。"
2261,B2C5FEB7,1907,8,"<13> <観壱哀 挨越 【飲椅 姐悦 3】:#ffd700>
戒影移扱 18％ 壊汗易愛.",8,"<13> <Law of the Lords
   [Special Status 3]:#ffd700>
Reduces damage by 18%.",8,"<13> <靈長之理 【特性狀態 3】:#ffd700>
傷害減輕18％。"
2262,B2D182D1,2049,6,【飲椅 姐悦 5】,6,Special Status 5,6,【特性狀態 5】
2263,B3191225,2268,6,嬉換易 界,6,Standard Sake,6,普通的酒
2264,B3F14832,2337,9,噂割暗科 刺慌屈逢 滑寒映 圧位 価.,9,"Clothing that's a soft pink like
cherry blossoms in spring.",9,帶有柔和櫻色印象的衣服。
2265,B3F9F5C1,1749,45,逸運援 泳窺・益壱,45,Moznu Veteran,45,伯勞一派・老手
2266,B49C8C2B,2340,6,異拐越陰哀 飲仇易 価.,6,Munechika's special outfit.,6,宗近的特殊服裝。
2267,B4FB9679,1792,2,巻悪挨,2,Vurai,2,武賴
2268,B55EE61C,2294,52,拐歌拐哀 飲仇易 価.,52,Nekone's special outfit.,52,貓音的特殊服裝。
2269,B5A83AAE,1911,4,"<13> <観壱哀 挨越 【飲椅 姐悦 7】:#ffd700>
戒影移扱 34％ 壊汗易愛.",4,"<13> <Law of the Lords
   [Special Status 7]:#ffd700>
Reduces damage by 34%.",4,"<13> <靈長之理 【特性狀態 7】:#ffd700>
傷害減輕34％。"
2270,B5BC46C8,2045,10,【飲椅 姐悦 1】,10,Special Status 1,10,【特性狀態 1】
2271,B61B97B4,1976,9,"<12> <謹為回椅 【飲椅 姐悦 2】:#ffd700>
委威挨 75％ 挨圧泳 還,
一縁哀 引案威挨 20％ 姐何易愛.",9,"<12> <Dire Awakening
   [Special Status 2]:#ffd700>
Own ATK is boosted by 20%
when HP is below 75%.",9,"<12> <殘燈復明 【特性狀態 2】:#ffd700>
體力低於75％時，
自身攻擊力上升20％。"
2272,B6DFD81D,2207,15,掛姐 哀姐,15,Normal Outfit,15,普通服裝
2273,B71DB22A,2161,61,掛姐 哀姐,61,Normal Outfit,61,普通服裝
2274,B7B5010D,1745,49,歌歌海,49,Cocopo,49,可可啵
2275,B843E6D6,2306,40,遺員握哀 嬉姐屋.,40,Ougi's normal outfit.,40,扇平常穿的衣服。
2276,B8508D6E,1894,11,<16> <噂栄雲案哀 一禍:#ffd700>,11,<16> <Fixed Attack Chain Stance:#ffd700>,11,<16> <不動連擊之勢:#ffd700>
2277,B8C01F86,1984,1,"<12> <謹為回椅 【飲椅 姐悦 10】:#ffd700>
委威挨 75％ 挨圧泳 還,
一縁哀 引案威挨 60％ 姐何易愛.",1,"<12> <Dire Awakening
   [Special Status 10]:#ffd700>
Own ATK is boosted by 60%
when HP is below 75%.",1,"<12> <殘燈復明 【特性狀態 10】:#ffd700>
體力低於75％時，
自身攻擊力上升60％。"
2278,B8D48CA5,2413,2,功甘安,2,The Learned,2,博學多聞
2279,B916E692,2408,2,確椅,2,Holy Sword,2,劍聖
2280,B969D6F6,2251,23,<姐記哀 使:#7bff00>,23,<Premium Honey:#7bff00>,23,<優質的蜂蜜:#7bff00>
2281,BA00B2E0,2191,31,意規議 哀姐,31,Special Outfit,31,特殊服裝
2282,BA732DB2,2233,11,員運怪家・育印,11,Uzurusha Ruins,11,烏茲魯沙・遺跡
2283,BA9232FC,2398,2,移教遣,2,Tactician,2,指揮者
2284,BAD3DC54,2091,8,<11> 華花 BP 拡安,8,<11> BP Boost,8,<11> 取得BP增加
2285,BB5058CB,2403,2,宇異 塩吾,2,Mission Addict,2,任務中毒
2286,BB67CEFA,2053,2,【飲椅 姐悦 9】,2,Special Status 9,2,【特性狀態 9】
2287,BBAC57C4,2115,28,"<15> <一雲河温 苛:#ffd700>
碍域 委威哀[A]％安,
一栄 演屋憶映 画愛.",28,"<15> <Nature's Harmony+ I:#ffd700>
Automatically regenerates
[A]% of max HP.",28,"<15> <自然調和 改:#ffd700>
將自動恢復最大體力的[A]％。"
2288,BBC88A2F,2020,5,"<15> <育衣哀 越育 【飲椅 姐悦 6】:#ffd700>
30我 衛案園偉,
一縁汚 違改哀 委威挨 6％ 演屋画愛.",5,"<15> <Soothing Stream
   [Special Status 6]:#ffd700>
Heals party's HP by 6%
for 30 seconds.",5,"<15> <流水治癒 【特性狀態 6】:#ffd700>
每30秒，
自己與同伴的體力持續恢復6％。"
2289,BCA54E36,2016,9,"<15> <育衣哀 越育 【飲椅 姐悦 2】:#ffd700>
30我 衛案園偉,
一縁汚 違改哀 委威挨 2％ 演屋画愛.",9,"<15> <Soothing Stream
   [Special Status 2]:#ffd700>
Heals party's HP by 2%
for 30 seconds.",9,"<15> <流水治癒 【特性狀態 2】:#ffd700>
每30秒，
自己與同伴的體力持續恢復2％。"
2290,BCC193DD,2113,30,"<17> <為塩牙吉 苛挨:#ffd700>
一縁哀 委威挨[A]％ 影菓挨 憶延,
握威挨[B]％器 逸迂愛.",30,"<17> <Desperation+ II:#ffd700>
When own HP is less than [A]%,
Zeal increases by [B]%
increments.",30,"<17> <垂死掙扎 改貳:#ffd700>
自己的體力未滿[A]％的話，
氣力將持續蓄積[B]％。"
2291,BD1EE9AB,2229,15,音伽員以・気塩,15,Kujyuri Mountains,15,九重里・山中
2292,BD6D76F9,2188,34,穴温哀 価,34,Crimson Flower Outfit,34,紅華之衣
2293,BD9B9A20,2418,2,開決,2,Memories,2,回憶
2294,BE0412EF,2253,21,嬉換易 虚,21,Standard Tea,21,普通的茶
2295,BE8B52AA,1772,22,音悪疑,22, ,22,*
2296,BF3D4977,1890,15,<13> <観壱哀 挨越:#ffd700>,15,<13> <Law of the Lords:#ffd700>,15,<13> <靈長之理:#ffd700>
2297,BF6E9DF2,1721,2,掛姐,2,Normal,2,普通
2298,BFC99AE2,2319,27,"既崖屈 泳繋逢 滑寒映 圧位 価.""",27,"Clothing reminiscent of a
golden sunset.",27,帶有金黃日落印象的衣服。
