row,key_hash_hex,record_index,jaJP_flags,jaJP_text,enUS_flags,enUS_text,zhTW_flags,zhTW_text
2503,FF059E11,2444,1,전투 회상의 난이도 <［어려움］을 전부:#ffd700> 달성한다.,1,"Complete <all [Hard] difficulty:#ffd700>
Battle Recollections.",1,戰鬥回想的難度<［困難］全部:#ffd700>完成。
2504,FF61F2D4,2420,5,"병법서를 <［2］:#ffd700>개 모은다.

<※현재의 소지 수［<HaveJinNum>］개:#00ffff:*090090>",5,"Collect <[2]:#ffd700> Strategy Scrolls.
<*Currently have
[<HaveJinNum>]:#00ffff:*090090>",5,"收集<［2］:#ffd700>個兵法書。

<※現在持有數［<HaveJinNum>］個:#00ffff:*090090>"
2505,FFCF2388,2002,3,"<16> <연기유도 【특성 상태 8】:#ffd700>
특수기의 저스트 카운터가,
성공하기 쉬워진다.",3,"<16> <Skill Tutor
   [Special Status 8]:#ffd700>
Special Attack Perfect
Counters become
easier to execute.",3,"<16> <鍊技誘導 【特性狀態 8】:#ffd700>
特殊技能的完美反擊
成功率上升。"
2506,FFE28E40,2079,20,<12> 회심의 마음가짐,20,<12> Heart of Bravery,20,<12> 會心心得
2507,015B1DF0,2541,52,너만의 여로・극반,52,A Journey for You Alone - Instrumental,52,屬於你一人的旅途・伴奏
2508,0182BF92,2680,0,bgm_nw0170,0,bgm_nw0170,0,bgm_nw0170
2509,025F0734,2634,45,작곡：마쓰오카 준야　편곡：마쓰오카 준야,45,"Composer: Junya Matsuoka, Arranger: Junya Matsuoka",45,作曲：Junya Matsuoka　編曲：Junya Matsuoka
2510,027A2D25,2585,8,불안정한 신님　Extreme Ver.,8,Fuantei na Kamisama (Unstable God) - Extreme Version,8,不安定的神明 Extreme Ver.
2511,029D9508,2566,27,쌍성－후타츠보시－・극반,27,Futatsu Boshi (Twin stars) - Instrumental,27,雙星-FUTATSUBOSHI-・伴奏
2512,0517E93C,2589,4,찰나의 승부,4,Split-Second Clash,4,剎那間的勝負
2513,0532C32D,2630,49,작곡：이시카와 마사야　편곡：키누가사 미치오,49,"Composer: Shinya Ishikawa, Arranger: Michio Kinugasa",49,作曲：Shinya Ishikawa　編曲：Michio Kinugasa
2514,05F05111,2562,31,패도를 걷는 자,31,He Who Conquers,31,邁向霸道之人
2515,08ED51DB,2537,56,전상인,56,The Noble Ones,56,獲准上殿者
2516,0B2BD923,2570,23,이연－코토와리－,23,Kotowari (Truth),23,Kotowari
2517,0F4207FE,2605,74,작곡：마쓰오카 준야　편곡：마쓰오카 준야,74,"Composer: Junya Matsuoka, Arranger: Junya Matsuoka",74,作曲：Junya Matsuoka　編曲：Junya Matsuoka
2518,1134F2A6,2599,80,작곡：마쓰오카 준야　편곡：마쓰오카 준야,80,"Composer: Junya Matsuoka, Arranger: Junya Matsuoka",80,作曲：Junya Matsuoka　編曲：Junya Matsuoka
2519,11F6609A,2528,65,천하쟁란,65,World in Conflict,65,天下爭鬥
2520,1230E862,2580,13,투신난무,13,Gods of War,13,鬥神亂舞
2521,14A63BF7,2679,0,bgm_nw0000,0,bgm_nw0000,0,bgm_nw0000
2522,169BA483,2524,69,유락,69,Playful Notes,69,遊樂
2523,18402CB1,2532,61,거대한 재앙,61,Great Calamity,61,滔天災禍
2524,187167F0,2688,4,sys002010,4,sys002010,4,sys002010
2525,1B443675,2644,35,작곡：마쓰오카 준야　편곡：마쓰오카 준야,35,"Composer: Junya Matsuoka, Arranger: Junya Matsuoka",35,作曲：Junya Matsuoka　編曲：Junya Matsuoka
2526,1B86A449,2576,17,귀신쟁란,17,Unearthly Chaos,17,鬼神爭鬥
2527,1C29F26C,2640,39,작곡：마쓰오카 준야　편곡：마쓰오카 준야,39,"Composer: Junya Matsuoka, Arranger: Junya Matsuoka",39,作曲：Junya Matsuoka　編曲：Junya Matsuoka
2528,1CEB6050,2572,21,견적필살,21,Search and Destroy,21,見敵必殺
2529,1D2B977E,2681,0,bgm_nw0170,0,bgm_nw0170,0,bgm_nw0170
2530,20068AE0,2560,33,잃어버린 낙토,33,The Lost Paradise,33,失去的樂土
2531,23029024,2616,63,작곡：마쓰오카 준야　편곡：마쓰오카 준야,63,"Composer: Junya Matsuoka, Arranger: Junya Matsuoka",63,作曲：Junya Matsuoka　編曲：Junya Matsuoka
2532,23C00218,2511,82,여행은 길동무,82,Companionship,82,出門靠旅伴
2533,246F543D,2612,67,작곡：마쓰오카 준야　편곡：마쓰오카 준야,67,"Composer: Junya Matsuoka, Arranger: Junya Matsuoka",67,作曲：Junya Matsuoka　編曲：Junya Matsuoka
2534,24ADC601,2508,85,천계의 땅,85,Land of Revelation,85,天啟之地
2535,297254F7,2664,15,작곡：키누가사 미치오　편곡：키누가사 미치오,15,"Composer: Michio Kinugasa, Arranger: Michio Kinugasa",15,作曲：Michio Kinugasa　編曲：Michio Kinugasa
2536,29B0C6CB,2556,37,상작,37,A Toast to Us,37,對飲
2537,2A764E33,2515,78,움직이는 어둠・재앙,78,Darkness Falls Evil,78,黑暗蠢動・災禍
2538,2E1F90EE,2660,19,작곡：이시카와 마사야　편곡：키누가사 미치오,19,"Composer: Shinya Ishikawa, Arranger: Michio Kinugasa",19,作曲：Shinya Ishikawa　編曲：Michio Kinugasa
2539,2EDD02D2,2552,41,태평한 세상,41,Simple Peace,41,太平盛世
2540,306965B6,2654,25,"작사：스야 나오코　작곡：마쓰오카 준야
편곡：마쓰오카 준야　노래：Suara",25,"Lyrics: Naoko Sutani, Composer: Junya Matsuoka,
Arranger: Junya Matsuoka, Vocals: Suara",25,"作詞：Naoko Sutani　作曲：Junya Matsuoka
編曲：Junya Matsuoka　演唱：Suara"
2541,308EDD9B,2669,10,작곡：키누가사 미치오　편곡：이시카와 마사야,10,"Composer: Michio Kinugasa, Arranger: Shinya Ishikawa",10,作曲：Michio Kinugasa　編曲：Shinya Ishikawa
2542,30ABF78A,2546,47,어둠의 포효,47,Roar of Darkness,47,暗之咆哮
2543,3704A1AF,2650,29,작곡：키누가사 미치오　편곡：키누가사 미치오,29,"Composer: Michio Kinugasa, Arranger: Michio Kinugasa",29,作曲：Michio Kinugasa　編曲：Michio Kinugasa
2544,37C63393,2542,51,천희락,51,Tenkiraku,51,天喜樂
2545,37E31982,2673,6,작곡：키누가사 미치오　편곡：키누가사 미치오,6,"Composer: Michio Kinugasa, Arranger: Michio Kinugasa",6,作曲：Michio Kinugasa　編曲：Michio Kinugasa
2546,391DBBA1,2550,43,가면의 자－아쿠루투르카－,43,Akuruturuka,43,假面之人-亞庫爾特爾卡-
2547,3A19A165,2625,54,작곡：키누가사 미치오　편곡：키누가사 미치오,54,"Composer: Michio Kinugasa, Arranger: Michio Kinugasa",54,作曲：Michio Kinugasa　編曲：Michio Kinugasa
2548,3ADB3359,2521,72,신의 황혼,72,Twilight of the Gods,72,神明黃昏
2549,3D74657C,2621,58,작곡：키누가사 미치오　편곡：키누가사 미치오,58,"Composer: Michio Kinugasa, Arranger: Michio Kinugasa",58,作曲：Michio Kinugasa　編曲：Michio Kinugasa
2550,3DB6F740,2517,76,애음・상,76,Elegiac Heart Poem,76,哀吟・想
2551,3E5555A9,2677,2,작곡：키누가사 미치오　편곡：키누가사 미치오,2,"Composer: Michio Kinugasa, Arranger: Michio Kinugasa",2,作曲：Michio Kinugasa　編曲：Michio Kinugasa
2552,40039139,2651,28,"작곡：마쓰오카 준야　편곡：마쓰오카 준야
노래：우루루・사라나（CV：사쿠라 아야네）",28,"Composer: Junya Matsuoka, Arranger: Junya Matsuoka,
Vocals: Uruuru & Saraana (Ayane Sakura)",28,"作曲：Junya Matsuoka　編曲：Junya Matsuoka
演唱：烏露露・薩拉娜（CV：Ayane Sakura）"
2553,40C10305,2543,50,저녁 잔잔,50,An Evening Calm,50,晚風
2554,40E42914,2672,7,작곡：마쓰오카 준야　편곡：마쓰오카 준야,7,"Composer: Junya Matsuoka, Arranger: Junya Matsuoka",7,作曲：Junya Matsuoka　編曲：Junya Matsuoka
2555,446A4FE4,2522,71,낙일의 때,71,Sunset,71,落日之時
2556,476E5520,2655,24,작곡：마쓰오카 준야　편곡：마쓰오카 준야,24,"Composer: Junya Matsuoka, Arranger: Junya Matsuoka",24,作曲：Junya Matsuoka　編曲：Junya Matsuoka
2557,4789ED0D,2668,11,작곡：이시카와 마사야　편곡：이시카와 마사야,11,"Composer: Shinya Ishikawa, Arranger: Shinya Ishikawa",11,作曲：Shinya Ishikawa　編曲：Shinya Ishikawa
2558,47ACC71C,2547,46,하야시,46,Festival Music,46,伴奏
2559,4952653F,2676,3,작곡：이시카와 마사야　편곡：이시카와 마사야,3,"Composer: Shinya Ishikawa, Arranger: Shinya Ishikawa",3,作曲：Shinya Ishikawa　編曲：Shinya Ishikawa
2560,4A7355EA,2620,59,작곡：마쓰오카 준야　편곡：마쓰오카 준야,59,"Composer: Junya Matsuoka, Arranger: Junya Matsuoka",59,作曲：Junya Matsuoka　編曲：Junya Matsuoka
2561,4AB1C7D6,2516,77,움직이는 어둠・저주,77,Darkness Falls Curse,77,黑暗蠢動・祟
2562,4D1E91F3,2624,55,작곡：마쓰오카 준야　편곡：마쓰오카 준야,55,"Composer: Junya Matsuoka, Arranger: Junya Matsuoka",55,作曲：Junya Matsuoka　編曲：Junya Matsuoka
2563,4DDC03CF,2520,73,전승,73,The Legend,73,傳說
2564,4E1A8B37,2551,42,화조풍월,42,Nature's Artistry,42,花鳥風月
2565,536864AB,2611,68,작곡：마쓰오카 준야　편곡：마쓰오카 준야,68,"Composer: Junya Matsuoka, Arranger: Junya Matsuoka",68,作曲：Junya Matsuoka　編曲：Junya Matsuoka
2566,53AAF697,2507,86,누에도리,86,Nuedori (White's Thrush),86,Nuedori
2567,5405A0B2,2615,64,작곡：마쓰오카 준야　편곡：마쓰오카 준야,64,"Composer: Junya Matsuoka, Arranger: Junya Matsuoka",64,作曲：Junya Matsuoka　編曲：Junya Matsuoka
2568,54C7328E,2510,83,한가,83,Fair Weather,83,晴天
2569,5701BA76,2561,32,무뢰－브라이－,32,Vurai Warmonger,32,武賴-VURAI-
2570,5918A078,2661,18,작곡：키누가사 미치오　편곡：키누가사 미치오,18,"Composer: Michio Kinugasa, Arranger: Michio Kinugasa",18,作曲：Michio Kinugasa　編曲：Michio Kinugasa
2571,59DA3244,2553,40,향수・일,40,Nostalgia One,40,鄉愁・壹
2572,5D717EA5,2514,79,천인오수,79,Heavenly Nap,79,天人午睡
2573,5E756461,2665,14,작곡：마쓰오카 준야　편곡：마쓰오카 준야,14,"Composer: Junya Matsuoka, Arranger: Junya Matsuoka",14,作曲：Junya Matsuoka　編曲：Junya Matsuoka
2574,5E92DC4C,2678,1,작곡：마쓰오카 준야　편곡：키누가사 미치오,1,"Composer: Junya Matsuoka, Arranger: Michio Kinugasa",1,作曲：Junya Matsuoka　編曲：Michio Kinugasa
2575,5EB7F65D,2557,36,아득한 여로,36,Journey Across the Horizon,36,漫漫旅途
2576,615E0629,2595,84,작곡：키누가사 미치오　편곡：키누가사 미치오,84,"Composer: Michio Kinugasa, Arranger: Michio Kinugasa",84,作曲：Michio Kinugasa　編曲：Michio Kinugasa
2577,619C9415,2523,70,신어－카미가타리－,70,Words of God,70,神語-KAMIGATARI-
2578,6537D8F4,2581,12,천지쌍패,12,Strongest Under Heaven,12,天地雙霸
2579,6633C230,2598,81,작곡：마쓰오카 준야　편곡：마쓰오카 준야,81,"Composer: Junya Matsuoka, Arranger: Junya Matsuoka",81,作曲：Junya Matsuoka　編曲：Junya Matsuoka
2580,66F1500C,2527,66,소동을 일으키는 자,66,Troublemakers,66,引發動亂之人
2581,681B937F,2691,1,sys002040,1,sys002040,1,sys002040
2582,6B2EC2FA,2641,38,작곡：마쓰오카 준야　편곡：마쓰오카 준야,38,"Composer: Junya Matsuoka, Arranger: Junya Matsuoka",38,作曲：Junya Matsuoka　編曲：Junya Matsuoka
2583,6BEC50C6,2573,20,신명을 걸고,20,All or Nothing,20,豁出性命
2584,6C4306E3,2645,34,작곡：마쓰오카 준야　편곡：마쓰오카 준야,34,"Composer: Junya Matsuoka, Arranger: Junya Matsuoka",34,作曲：Junya Matsuoka　編曲：Junya Matsuoka
2585,6C8194DF,2577,16,전광－이쿠사구루이－,16,Bloodlust,16,戰狂-IKUSAGURUI-
2586,6F471C27,2531,62,난세의 도래,62,The Age of Turbulence,62,亂世來臨
2587,6F765766,2687,5,sys002000,5,sys002000,5,sys002000
2588,7210D9AA,2588,5,호적수에게 고함,5,Worthiest of Foes,5,告知勁敵
2589,7235F3BB,2631,48,작곡：키누가사 미치오　편곡：키누가사 미치오,48,"Composer: Michio Kinugasa, Arranger: Michio Kinugasa",48,作曲：Michio Kinugasa　編曲：Michio Kinugasa
2590,72F76187,2563,30,키미가타메・극반,30,Kimi ga tame (For you) - Instrumental,30,為你・伴奏
2591,755837A2,2635,44,작곡：키누가사 미치오　편곡：키누가사 미치오,44,"Composer: Michio Kinugasa, Arranger: Michio Kinugasa",44,作曲：Michio Kinugasa　編曲：Michio Kinugasa
2592,757D1DB3,2584,9,아무렇게나－가무샤라－,9,Daredevil,9,我武者羅-GAMUSHARA-
2593,759AA59E,2567,26,운명－SADAME－,26,Sadame (Destiny),26,Sadame
2594,765C2D66,2540,53,전화,53,War-torn,53,戰禍
2595,78453768,2604,75,작곡：키누가사 미치오　편곡：키누가사 미치오,75,"Composer: Michio Kinugasa, Arranger: Michio Kinugasa",75,作曲：Michio Kinugasa　編曲：Michio Kinugasa
2596,7887A554,2533,60,몰려오는 자들,60,Leading the Charge,60,聚集而來者
2597,7C2CE9B5,2571,22,혈풍록,22,History of Bloodshed,22,血風錄
2598,7F70E086,2683,0,bgm_nw0200,0,bgm_nw0200,0,bgm_nw0200
2599,7FEA614D,2536,57,도회권,57,Grand City,57,皇都繪卷
2600,8178364A,2689,3,sys002020,3,sys002020,3,sys002020
2601,818BEF37,2600,79,작곡：마쓰오카 준야　편곡：마쓰오카 준야,79,"Composer: Junya Matsuoka, Arranger: Junya Matsuoka",79,作曲：Junya Matsuoka　編曲：Junya Matsuoka
2602,824D67CF,2643,36,작곡：마쓰오카 준야　편곡：마쓰오카 준야,36,"Composer: Junya Matsuoka, Arranger: Junya Matsuoka",36,作曲：Junya Matsuoka　編曲：Junya Matsuoka
2603,82684DDE,2592,1,이연－코토와리－　Extreme Ver.,1,Kotowari (Truth) - Extreme Version,1,Kotowari Extreme Ver.
2604,828FF5F3,2579,14,패도의 행방,14,Martial Law,14,霸道征途
2605,8520A3D6,2639,40,작곡：마쓰오카 준야　편곡：마쓰오카 준야,40,"Composer: Junya Matsuoka, Arranger: Junya Matsuoka",40,作曲：Junya Matsuoka　編曲：Junya Matsuoka
2606,85E231EA,2575,18,무인도－모노노후의 길－,18,Way of the Warrior,18,武人道-MONONOFUNOMICHI-
2607,883DA31C,2596,83,작곡：마쓰오카 준야　편곡：마쓰오카 준야,83,"Composer: Junya Matsuoka, Arranger: Junya Matsuoka",83,作曲：Junya Matsuoka　編曲：Junya Matsuoka
2608,88FF3120,2529,64,보이지 않는 존재여,64,The Unseen,64,難以窺見之物
2609,8BFB2BE4,2647,32,작곡：키누가사 미치오　편곡：키누가사 미치오,32,"Composer: Michio Kinugasa, Arranger: Michio Kinugasa",32,作曲：Michio Kinugasa　編曲：Michio Kinugasa
2610,8F506705,2593,86,"작사：스야 나오코　작곡：키누가사 미치오　
편곡：키누가사 미치오　노래：Suara",86,"Lyrics: Naoko Sutani, Composer: Michio Kinugasa,
Arranger: Michio Kinugasa, Vocals: Suara",86,"作詞：Naoko Sutani　作曲：Michio Kinugasa
編曲：Michio Kinugasa　演唱：Suara"
2611,8F92F539,2525,68,우타츠구미,68,Songbird,68,歐歌鶇
2612,9126925D,2606,73,작곡：마쓰오카 준야　편곡：마쓰오카 준야,73,"Composer: Junya Matsuoka, Arranger: Junya Matsuoka",73,作曲：Junya Matsuoka　編曲：Junya Matsuoka
2613,91E40061,2538,55,전신락－이쿠사카구라－,55,Rhythm of War,55,戰神樂-IKUSAKAGURA-
2614,92E01AA5,2637,42,작곡：마쓰오카 준야　편곡：마쓰오카 준야,42,"Composer: Junya Matsuoka, Arranger: Junya Matsuoka",42,作曲：Junya Matsuoka　編曲：Junya Matsuoka
2615,95A8F4AD,2590,3,영겁회귀,3,Eternal Recurrence,3,回歸永劫
2616,964B5644,2602,77,작곡：마쓰오카 준야　편곡：마쓰오카 준야,77,"Composer: Junya Matsuoka, Arranger: Junya Matsuoka",77,作曲：Junya Matsuoka　編曲：Junya Matsuoka
2617,9689C478,2534,59,전화의 봉화,59,Flames of War,59,戰火狼煙
2618,9890DE76,2608,71,작곡：마쓰오카 준야　편곡：마쓰오카 준야,71,"Composer: Junya Matsuoka, Arranger: Junya Matsuoka",71,作曲：Junya Matsuoka　編曲：Junya Matsuoka
2619,9B56568E,2633,46,작곡：키누가사 미치오　편곡：키누가사 미치오,46,"Composer: Michio Kinugasa, Arranger: Michio Kinugasa",46,作曲：Michio Kinugasa　編曲：Michio Kinugasa
2620,9B737C9F,2582,11,쾌진격,11,Forward March,11,快速進擊
2621,9B94C4B2,2569,24,이연－코토와리－　Nostalgic Ver.,24,Kotowari (Truth) - Nostalgic Version,24,Kotowari Nostalgic Ver.
2622,9C1EB886,2586,7,난세방황,7,Troubled Times,7,亂世彷徨
2623,9C3B9297,2629,50,작곡：마쓰오카 준야　편곡：마쓰오카 준야,50,"Composer: Junya Matsuoka, Arranger: Junya Matsuoka",50,作曲：Junya Matsuoka　編曲：Junya Matsuoka
2624,9CF900AB,2565,28,쌍성－후타츠보시－,28,Futatsu Boshi (Twin stars),28,雙星-FUTATSUBOSHI-
2625,A0D67827,2657,22,작곡：마쓰오카 준야　편곡：마쓰오카 준야,22,"Composer: Junya Matsuoka, Arranger: Junya Matsuoka",22,作曲：Junya Matsuoka　編曲：Junya Matsuoka
2626,A1ACDA8F,2684,0,bgm_nw0200,0,bgm_nw0200,0,bgm_nw0200
2627,A310F0DF,2622,57,작곡：마쓰오카 준야　편곡：마쓰오카 준야,57,"Composer: Junya Matsuoka, Arranger: Junya Matsuoka",57,作曲：Junya Matsuoka　編曲：Junya Matsuoka
2628,A47D34C6,2619,60,작곡：키누가사 미치오　편곡：키누가사 미치오,60,"Composer: Michio Kinugasa, Arranger: Michio Kinugasa",60,作曲：Michio Kinugasa　編曲：Michio Kinugasa
2629,A4BFA6FA,2518,75,풍도인,75,Traveler of the Winds,75,乘風而來者
2630,A960340C,2653,26,"작사：우시지마 미미　작곡：마메다 쇼
편곡：키누가사 미치오　노래：쿠온（CV：타네다 리사）",26,"Lyrics: Masumi Ushijima, Composer: Susumu Mameda,
Arranger: Michio Kinugasa, Vocals: Kuon (Risa Taneda)",26,"作詞：Yayoi Ushijima　作曲：Susumu Mameda
編曲：Michio Kinugasa　演唱：久遠（CV：Risa Taneda）"
2631,A9878C21,2670,9,작곡：키누가사 미치오　편곡：키누가사 미치오,9,"Composer: Michio Kinugasa, Arranger: Michio Kinugasa",9,作曲：Michio Kinugasa　編曲：Michio Kinugasa
2632,A9A2A630,2549,44,몽환의 장막,44,Phantasmal Veil,44,夢幻的帷帳
2633,AAA6BCF4,2626,53,작곡：키누가사 미치오　편곡：키누가사 미치오,53,"Composer: Michio Kinugasa, Arranger: Michio Kinugasa",53,作曲：Michio Kinugasa　編曲：Michio Kinugasa
2634,AE0DF015,2649,30,작곡：시모카와 나오야　편곡：코바야시 슌타로,30,"Composer: Naoya Shimokawa, Arranger: Shuntaro Kobayashi",30,作曲：Naoya Shimokawa　編曲：Shuntaro Kobayashi
2635,AECF6229,2545,48,시산혈하,48,Massacre,48,血流成河
2636,AEEA4838,2674,5,작곡：이시카와 마사야　편곡：이시카와 마사야,5,"Composer: Shinya Ishikawa, Arranger: Shinya Ishikawa",5,作曲：Shinya Ishikawa　編曲：Shinya Ishikawa
2637,AEEBAE7E,2682,0,bgm_nw0200,0,bgm_nw0200,0,bgm_nw0200
2638,B07B054D,2663,16,작곡：마쓰오카 준야　편곡：마쓰오카 준야,16,"Composer: Junya Matsuoka, Arranger: Junya Matsuoka",16,作曲：Junya Matsuoka　編曲：Junya Matsuoka
2639,B0B99771,2559,34,나뭇잎 사이 햇살,34,Dappled Sunlight,34,透過綠葉灑下的日光
2640,B3BD8DB5,2617,62,작곡：하야시 시게키　편곡：키누가사 미치오,62,"Composer: Shigeki Hayashi, Arranger: Shigeki Hayashi",62,作曲：Shigeki Hayashi　編曲：Michio Kinugasa
2641,B716C154,2659,20,작곡：키누가사 미치오　편곡：키누가사 미치오,20,"Composer: Michio Kinugasa, Arranger: Michio Kinugasa",20,作曲：Michio Kinugasa　編曲：Michio Kinugasa
2642,B7D45368,2555,38,향수・삼,38,Nostalgia Three,38,鄉愁・參
2643,B9CD4966,2667,12,작곡：키누가사 미치오　편곡：키누가사 미치오,12,"Composer: Michio Kinugasa, Arranger: Michio Kinugasa",12,作曲：Michio Kinugasa　編曲：Michio Kinugasa
2644,BA0BC19E,2613,66,작곡：키누가사 미치오　편곡：키누가사 미치오,66,"Composer: Michio Kinugasa, Arranger: Michio Kinugasa",66,作曲：Michio Kinugasa　編曲：Michio Kinugasa
2645,BAC953A2,2512,81,월광화,81,Moonlit Flowers,81,月光花
2646,BD660587,2609,70,작곡：마쓰오카 준야　편곡：마쓰오카 준야,70,"Composer: Junya Matsuoka, Arranger: Junya Matsuoka",70,作曲：Junya Matsuoka　編曲：Junya Matsuoka
2647,BDA497BB,2509,84,천계의 땅,84,Road to Revelation,84,天啟之地 天命之道
2648,C011F1C2,2658,21,작곡：마쓰오카 준야　편곡：마쓰오카 준야,21,"Composer: Junya Matsuoka, Arranger: Junya Matsuoka",21,作曲：Junya Matsuoka　編曲：Junya Matsuoka
2649,C0D363FE,2554,39,향수・이,39,Nostalgia Two,39,鄉愁・貳
2650,C4BABD23,2618,61,작곡：키누가사 미치오　편곡：키누가사 미치오,61,"Composer: Michio Kinugasa, Arranger: Michio Kinugasa",61,作曲：Michio Kinugasa　編曲：Michio Kinugasa
2651,C77C35DB,2662,17,작곡：키누가사 미치오　편곡：키누가사 미치오,17,"Composer: Michio Kinugasa, Arranger: Michio Kinugasa",17,作曲：Michio Kinugasa　編曲：Michio Kinugasa
2652,C7BEA7E7,2558,35,벗이여 오라,35,"Join me, Friend",35,有朋自遠方來
2653,CA613511,2610,69,작곡：마쓰오카 준야　편곡：마쓰오카 준야,69,"Composer: Junya Matsuoka, Arranger: Junya Matsuoka",69,作曲：Junya Matsuoka　編曲：Junya Matsuoka
2654,CD0CF108,2614,65,작곡：키누가사 미치오　편곡：키누가사 미치오,65,"Composer: Michio Kinugasa, Arranger: Michio Kinugasa",65,作曲：Michio Kinugasa　編曲：Michio Kinugasa
2655,CDCE6334,2513,80,침사묵고,80,Reflective Silence,80,沉靜思考
2656,CECA79F0,2666,13,작곡：키누가사 미치오　편곡：키누가사 미치오,13,"Composer: Michio Kinugasa, Arranger: Michio Kinugasa",13,作曲：Michio Kinugasa　編曲：Michio Kinugasa
2657,D3B8966C,2519,74,성역,74,Sanctuary,74,聖域
2658,D417C049,2623,56,작곡：마쓰오카 준야　편곡：마쓰오카 준야,56,"Composer: Junya Matsuoka, Arranger: Junya Matsuoka",56,作曲：Junya Matsuoka　編曲：Junya Matsuoka
2659,D7D148B1,2656,23,"작사：스야 나오코　작곡：마쓰오카 준야
편곡：마쓰오카 준야　노래：Suara",23,"Lyrics: Naoko Sutani, Composer: Junya Matsuoka,
Arranger: Junya Matsuoka, Vocals: Suara",23,"作詞：Naoko Sutani　作曲：Junya Matsuoka
編曲：Junya Matsuoka　演唱：Suara"
2660,D90AC083,2648,31,작곡：마쓰오카 준야　편곡：마쓰오카 준야,31,"Composer: Junya Matsuoka, Arranger: Junya Matsuoka",31,作曲：Junya Matsuoka　編曲：Junya Matsuoka
2661,D9C852BF,2544,49,징을 울려라,49,Sound the Alarm,49,鑼聲響起
2662,D9ED78AE,2675,4,작곡：이시카와 마사야　편곡：이시카와 마사야,4,"Composer: Shinya Ishikawa, Arranger: Shinya Ishikawa",4,作曲：Shinya Ishikawa　編曲：Shinya Ishikawa
2663,DDA18C62,2627,52,작곡：키누가사 미치오　편곡：키누가사 미치오,52,"Composer: Michio Kinugasa, Arranger: Michio Kinugasa",52,作曲：Michio Kinugasa　編曲：Michio Kinugasa
2664,DE67049A,2652,27,작곡：마쓰오카 준야　편곡：마쓰오카 준야,27,"Composer: Junya Matsuoka, Arranger: Junya Matsuoka",27,作曲：Junya Matsuoka　編曲：Junya Matsuoka
2665,DE80BCB7,2671,8,작곡：시모카와 나오야　편곡：키누가사 미치오,8,"Composer: Naoya Shimokawa, Arranger: Michio Kinugasa",8,作曲：Naoya Shimokawa　編曲：Michio Kinugasa
2666,DEA596A6,2548,45,파멸의 전장,45,Catastrophic Battlefield,45,破滅的戰場
2667,E14C66D2,2603,76,작곡：마쓰오카 준야　편곡：마쓰오카 준야,76,"Composer: Junya Matsuoka, Arranger: Junya Matsuoka",76,作曲：Junya Matsuoka　編曲：Junya Matsuoka
2668,E18EF4EE,2535,58,산화,58,Falling Petals,58,殞命
2669,E2AFC43B,2591,2,화성환야,2,Midnight Ephemera,2,華星幻夜
2670,E5E72A33,2636,43,작곡：키누가사 미치오　편곡：키누가사 미치오,43,"Composer: Michio Kinugasa, Arranger: Michio Kinugasa",43,作曲：Michio Kinugasa　編曲：Michio Kinugasa
2671,E621A2CB,2607,72,작곡：마쓰오카 준야　편곡：마쓰오카 준야,72,"Composer: Junya Matsuoka, Arranger: Junya Matsuoka",72,作曲：Junya Matsuoka　編曲：Junya Matsuoka
2672,E6E330F7,2539,54,전장의 규율,54,Code of Honor,54,戰場鐵律
2673,E7C029D2,2685,0,bgm_nw0200,0,bgm_nw0200,0,bgm_nw0200
2674,EB198810,2587,6,양보할 수 없는 긍지,6,Unshakeable Pride,6,不可退讓的矜持
2675,EB3CA201,2628,51,작곡：키누가사 미치오　편곡：키누가사 미치오,51,"Composer: Michio Kinugasa, Arranger: Michio Kinugasa",51,作曲：Michio Kinugasa　編曲：Michio Kinugasa
2676,EBFE303D,2564,29,거짓의 가면,29,Mask of Deception,29,虛偽的假面
2677,EC516618,2632,47,작곡：키누가사 미치오　편곡：키누가사 미치오,47,"Composer: Michio Kinugasa, Arranger: Michio Kinugasa",47,作曲：Michio Kinugasa　編曲：Michio Kinugasa
2678,EC744C09,2583,10,오늘 밤은 무례강,10,"Eat, Drink, and Be Merry",10,今宵無須多禮
2679,EC93F424,2568,25,연몽,25,Koi Yume (Dream of Love),25,戀夢
2680,F2279340,2638,41,작곡：마쓰오카 준야　편곡：마쓰오카 준야,41,"Composer: Junya Matsuoka, Arranger: Junya Matsuoka",41,作曲：Junya Matsuoka　編曲：Junya Matsuoka
2681,F2E5017C,2574,19,선봉－사키가케－,19,Fools Rush In ,19,魁-SAKIGAKE-
2682,F54A5759,2642,37,작곡：마쓰오카 준야　편곡：마쓰오카 준야,37,"Composer: Junya Matsuoka, Arranger: Junya Matsuoka",37,作曲：Junya Matsuoka　編曲：Junya Matsuoka
2683,F588C565,2578,15,금리의 사투,15,The Mikado's Swansong,15,禁宮中的死鬥
2684,F67F06DC,2690,2,sys002030,2,sys002030,2,sys002030
2685,F68CDFA1,2601,78,작곡：마쓰오카 준야　편곡：마쓰오카 준야,78,"Composer: Junya Matsuoka, Arranger: Junya Matsuoka",78,作曲：Junya Matsuoka　編曲：Junya Matsuoka
2686,F8575793,2594,85,작곡：키누가사 미치오　편곡：키누가사 미치오,85,"Composer: Michio Kinugasa, Arranger: Michio Kinugasa",85,作曲：Michio Kinugasa　編曲：Michio Kinugasa
2687,F895C5AF,2526,67,히나우타츠구미,67,Songbird Chick,67,小歐歌鶇
