row,key_hash_hex,record_index,jaJP_flags,jaJP_text,enUS_flags,enUS_text,zhTW_flags,zhTW_text
2444,EEC9217C,2035,10,"<12> <士気向上 【特性状態 1】:#ffd700>
自分と味方の攻撃力が2％上昇する。",10,"<12> <Morale Boost
   [Special Status 1]:#ffd700>
Boosts party's ATK by 2%.",10,"<12> <鼓舞士氣 【特性狀態 1】:#ffd700>
自己與同伴的攻擊力上升2％。"
2445,EF200FEB,2353,2,"地中へ潜り、一定範囲内にいる
ロックオン対象の真下から飛び出す、
一点集中型の技。
高い攻撃力で敵の隙をつき、
戦況を荒らす能力をもつ。

<消費気力量［中］:#ff6e00>
<遊撃の再発動間隔［やや短い］:#00ffff>",2,"A focused point attack.
Burrow underground in a fixed
area and pop out under
locked-on targets. Create a
gap in enemy lines with the
attack's high ATK,sowing
chaos on the battlefield.

<Zeal consumption [ Medium ]:#ff6e00>
<Reuse interval [ Medium-Short ]:#00ffff>",2,"集中攻擊型技能。
潛入地裡，
鎖定一片範圍內的目標並從下方衝出。
利用高攻擊力使敵人露出破綻，
具備攪亂戰局的能力。

<消耗氣力量［中］:#ff6e00>
<游擊再次發動間隔［比較短］:#00ffff>"
2446,EF4FE6A6,1836,3,<09> 水鳴ノ剣（ミズナキノツルギ）,3,<09> Mizunaki no Tsurugi,3,<09> 水鳴之劍
2447,EFB9ED8D,2349,3,"気を練った掌底で、
強力な一撃を放つ一点集中型の技。
素速く、突進力のある「突き」は、
単純でありながらも極めて強力。

<消費気力量［極小］:#ff6e00>
<遊撃の再発動間隔［短い］:#00ffff>",3,"A focused point attack.
Focus energy into the palm of
the hands to fire a strong
blast at the enemy.
This quick, piercing attack
is simple, but extremely
powerful.

<Zeal consumption [ Very Low ]:#ff6e00>
<Reuse interval [ Short ]:#00ffff>",3,"集中攻擊型技能。
以集氣的手掌放出強力一擊。
動作迅速且具備突進能力的「突刺」，
雖樸實卻十分強力。

<消耗氣力量［極小］:#ff6e00>
<游擊再次發動間隔［短］:#00ffff>"
2448,EFDB2B67,2321,25,ヤクトワルトの普段着。,25,Jachdwalt's normal outfit.,25,亞庫托瓦爾特平常穿的衣服。
2449,F11A8CED,1851,5,"［防御力+15％］
［強化効果時間+3秒］",5,-,5,"［防禦力+15％］
［強化效果時間+3秒］"
2450,F1AF9309,1929,6,"<15> <自然治癒 【特性状態 5】:#ffd700>
20秒間隔で体力が10％回復。",6,"<15> <Natural Healing
   [Special Status 5]:#ffd700>
Recovers 10% HP for
20 seconds.",6,"<15> <自然治癒 【特性狀態 5】:#ffd700>
每20秒恢復體力10％。"
2451,F21C3E13,1958,7,"<17> <千里疾走の構え 【特性状態 4】:#ffd700>
移動している間、
気力が12ずつ溜まる。",7,"<17> <Far Sprinting Stance
   [Special Status 4]:#ffd700>
Increases Zeal by 12 point
increments when moving.",7,"<17> <日行千里之勢 【特性狀態 4】:#ffd700>
移動時,
氣力會持續蓄積12。"
2452,F22CE03E,2151,71,新緑の衣,71,Green Leaves Outfit,71,新綠之衣
2453,F2845319,1744,50,アンジュ,50,Anju,50,杏樹
2454,F2FF8E8A,2064,35,<12> 窮死覚醒,35,<12> Dire Awakening,35,<12> 殘燈復明
2455,F380051A,2131,12,"<18> <突貫の書:#ffd700>
全ての攻撃が[A]ダメージ固定になる。",12,"<18> <Pierce Scroll:#ffd700>
All attacks deal [A] Piercing
Damage.",12,"<18> <貫穿之書:#ffd700>
所有的攻擊皆固定為[A]傷害。"
2456,F3EE8A09,2198,24,砂嵐の衣,24,Sandstorm Outfit,24,砂嵐之衣
2457,F4214C8A,1720,0,うたわれるもの斬,0,Utawarerumono: ZAN,0,受讚頌者斬
2458,F4834E10,2201,21,スペシャル衣装,21,Special Outfit,21,特殊服裝
2459,F5412427,2154,68,スペシャル衣装,68,Special Outfit,68,特殊服裝
2460,F561888C,1790,4,偉丈夫,4,Rugged Man,4,魁梧的男人
2461,F571FA0A,1962,3,"<17> <千里疾走の構え 【特性状態 8】:#ffd700>
移動している間、
気力が24ずつ溜まる。",3,"<17> <Far Sprinting Stance
   [Special Status 8]:#ffd700>
Increases Zeal by 24 point
increments when moving.",3,"<17> <日行千里之勢 【特性狀態 8】:#ffd700>
移動時,
氣力會持續蓄積24。"
2462,F5924A93,2062,37,<19> 隠密の策 改,37,<19> Plan of Stealth+ I,37,<19> 隱身匿跡 改
2463,F5E99700,1740,54,ウコン,54,Ukon,54,右近
2464,F67748F4,1855,1,"［防御力+75％］
［強化効果時間+15秒］",1,"[DEF +75%]
[Enhancement effect +15 sec]",1,"［防禦力+75％］
［強化效果時間+15秒］"
2465,F6C01A26,2326,20,マロロの普段着。,20,Maroro's normal outfit.,20,麻呂呂平常穿的衣服。
2466,F6C25710,1925,10,"<15> <自然治癒 【特性状態 1】:#ffd700>
20秒間隔で体力が2％回復。",10,"<15> <Natural Healing
   [Special Status 1]:#ffd700>
Recovers 2% HP for
20 seconds.",10,"<15> <自然治癒 【特性狀態 1】:#ffd700>
每20秒恢復體力2％。"
2467,F7027011,2279,67,クオンの普段着。,67,Kuon's normal outfit.,67,久遠平常穿的衣服。
2468,F80C36CD,2424,1,"兵法書を<［7］:#ffd700>個集める。

<※現在の所持数［<HaveJinNum>］個:#00ffff:*090090>",1,"Collect <[7]:#ffd700> Strategy Scrolls.
<*Currently have
[<HaveJinNum>]:#00ffff:*090090>",1,"收集<［7］:#ffd700>個兵法書。

<※現在持有數［<HaveJinNum>］個:#00ffff:*090092>"
2469,F819DF22,1933,2,"<15> <自然治癒 【特性状態 9】:#ffd700>
20秒間隔で体力が18％回復。",2,"<15> <Natural Healing
   [Special Status 9]:#ffd700>
Recovers 18% HP for
20 seconds.",2,"<15> <自然治癒 【特性狀態 9】:#ffd700>
每20秒恢復體力18％。"
2470,F832ABFE,2139,4,"<16> <甘葛の書:#ffd700>
最大体力が[A]％増加する。",4,"<16> <Amazura Scroll:#ffd700>
Boosts max HP by [A]%",4,"<16> <甘葛之書:#ffd700>
最大體力增加[A]％。"
2471,F85C24ED,2177,45,通常衣装,45,Normal Outfit,45,普通服裝
2472,F8685A08,2440,5,"真・連撃を<［100］:#ffd700>回発動する。

<※現在の真・連撃成功回数［<TruthRengekiNum>］回:#00ffff:*090090>",5,"Perform <[100]:#ffd700> True Chains.
<*Current True Chain amount
[<TruthRengekiNum>]:#00ffff:*090090>",5,"發動真‧連擊<［100］:#ffd700>次。

<※現在的真‧連擊成功次數［<TruthRengekiNum>］次:#00ffff:*090090>"
2473,F89F15D4,2477,3,"キウルの色衣装
<03><【 晴天の衣 】:#ffd700> ",3,"Kiwru's alternate outfit
<03> <[Fine Weather Outfit]:#ffd700> ",3,"奇羽琉的染色服裝
<03><【 晴天之衣 】:#ffd700> "
2474,F8A2E791,1998,7,"<16> <錬技誘導 【特性状態 4】:#ffd700>
特殊技のジャストカウンターが、
少し成功しやすくなる。",7,"<16> <Skill Tutor
   [Special Status 4]:#ffd700>
Special Attack Perfect
Counters become a little
easier to execute.",7,"<16> <鍊技誘導 【特性狀態 4】:#ffd700>
特殊技能的完美反擊
成功率少量上升。"
2475,F95D7FE3,2472,3,"マロロの色衣装
<03><【 紅葉の衣 】:#ffd700> ",3,"Maroro's alternate outfit
<03> <[Autumn Leaves Outfit]:#ffd700> ",3,"麻呂呂的染色服裝
<03><【 紅葉之衣 】:#ffd700> "
2476,F980A4E9,1871,5,"［気力蓄積量+15％］
［気力を1ずつ自動蓄積］",5,-,5,"［氣力蓄積量+15％］
［氣力將自動持續蓄積1］"
2477,F9CE5CFA,2429,1,"自由任務を<［35］:#ffd700>回達成する。

<※現在の達成数［<FreeClrNum>］回:#00ffff:*090090>",1,"Complete <[35]:#ffd700> Free Missions.
<*Currently completed
[<FreeClrNum>]:#00ffff:*090090>",1,"完成<［35］:#ffd700>次自由任務。

<※現在完成數［<FreeClrNum>］次:#00ffff:*090094>"
2478,F9D3C1C0,1878,3,"［体力・攻撃力・防御力+20％］
［気力消費量-15％］",3,"[HP, ATK, DEF +20%]
[Zeal consumption -15%]",3,"［體力‧攻擊力‧防禦力+20％］
［氣力消耗量-15％］"
2479,F9FB6CAA,2461,4,七の行をすべて揃え、報酬を受け取る。,4,"Complete the 7th line,
and get all rewards.",4,集齊柒之列，領取報酬。
2480,FA1F70DB,2300,46,キウルの特別な衣。,46,Kiwru's special outfit.,46,奇羽琉的特殊服裝。
2481,FA4A8894,2439,1,"レベル<［10］:#ffd700>の巻物を獲得する。

<※現在所持している巻物の最大レベル［<ScrlMaxLv>］:#00ffff:*090090>",1,"Acquire a level <[10]:#ffd700> Scroll.
<*Max level of currently
 possessed scrolls [<ScrlMaxLv>]:#00ffff:*090090>",1,"獲得等級<［10］:#ffd700>的卷軸。

<※現在持有卷軸的最高等級［<ScrlMaxLv>］:#00ffff:*090094>"
2482,FAD9AB8D,2482,3,"クオンの色衣装
<03><【 烈火の衣 】:#ffd700> ",3,"Kuon's alternate outfit
<03> <[Crimson Flame Outfit]:#ffd700> ",3,"久遠的染色服裝
<03><【 烈火之衣 】:#ffd700> "
2483,FAE3D093,1870,1,"［最大体力+100％］
［体力を1％ずつ自動回復］",1,"[Max HP +100%]
[HP auto regeneration in 1% increments]",1,"［最大體力+100％］
［體力將自動持續恢復1％］"
2484,FB1BC1BA,2487,3,"ノスリの色衣装
<03><【 紅華の衣 】:#ffd700> ",3,"Nosuri's alternate outfit
<03> <[Crimson Rose Outfit]:#ffd700> ",3,"鵟的染色服裝
<03><【 紅華之衣 】:#ffd700> "
2485,FB472789,2149,1,兵法書：天ノ陣,1,Strategy Scroll: Heaven Sigil,1,兵法書：天之陣
2486,FB88E2A3,2434,1,"コンボ中の総ダメージが
<［50000］:#ffd700>dmgに到達する。

<※現在の総ダメージ数［<CmbMaxDmg>］dmg:#00ffff:*090090>",1,"Perform a combo for a total of
<[50000]:#ffd700> damage.
<*Current max damage
[<CmbMaxDmg>]:#00ffff:*090090>",1,"連擊中的總傷害達到
<［50000］:#ffd700>dmg。

<※現在的總傷害數［<CmbMaxDmg>］dmg:#00ffff:*090094>"
2487,FBBA00BE,1782,12,ヴライ,12,Vurai,12,武賴
2488,FBDD1AEC,2345,1,オシュトルの特別な衣。,1,Oshtor's special outfit.,1,奧修特爾的特殊服裝。
2489,FC2AE390,2145,5,兵法書：風ノ陣,5,Strategy Scroll: Wind Sigil,5,兵法書：風之陣
2490,FC5884E2,2262,12,普通の樹液,12,Standard Sap,12,普通的樹液
2491,FCB0DEF5,2342,4,憂いを帯びた深き思慮を感じさせる衣。,4,"Clothing that hints at
prudence clad in sorrow.",4,帶有憂心忡忡深思熟慮印象的衣服。
2492,FCD7C4A7,1786,8,ガウンジ・蒼,8,Azure Gaunji,8,烈獸‧蒼
2493,FCE526BA,2430,5,"コンボ中の総ダメージが
<［10000］:#ffd700>dmgに到達する。

<※現在の総ダメージ数［<CmbMaxDmg>］dmg:#00ffff:*090090>",5,"Perform a combo for a total of
<[10000]:#ffd700> damage.
<*Current max damage
[<CmbMaxDmg>]:#00ffff:*090090>",5,"連擊中的總傷害達到
<［10000］:#ffd700>dmg。

<※現在的總傷害數［<CmbMaxDmg>］dmg:#00ffff:*090090>"
2494,FD1C2549,1862,4,"［防御力+30％］
［15ダメージ以下を無効化］",4,"[DEF +30%]
[Negates damage under 15]",4,"［防禦力+30％］
［傷害15以下將無效化］"
2495,FD274C8D,2435,5,"レベル<［2］:#ffd700>の巻物を獲得する。

<※現在所持している巻物の最大レベル［<ScrlMaxLv>］:#00ffff:*090090>",5,"Acquire a level <[2]:#ffd700> Scroll.
<*Max level of currently
 possessed scrolls [<ScrlMaxLv>]:#00ffff:*090090>",5,"獲得等級<［2］:#ffd700>的卷軸。

<※現在持有卷軸的最高等級［<ScrlMaxLv>］:#00ffff:*090090>"
2496,FD72B4C2,2297,49,澄み渡る空を感じさせる衣。,49,"Clothing reminiscent of
a perfectly clear sky.",49,帶有清澈天空印象的衣服。
2497,FD8E148A,1866,5,"［最大体力+20％］
［体力を0.2％ずつ自動回復］",5,-,5,"［最大體力+20％］
［體力將自動持續恢復0.2％］"
2498,FE54D73F,2492,3,"音札
<04><【 双星－フタツボシ－ 】:#ffd700> ",3,"BGM:
<04> <[Futatsu Boshi (Twin stars)]:#ffd700> ",3,"音源
<04><【 雙星－FUTABOSHI－ 】:#ffd700> "
2499,FE96A8B3,2457,8,参の列をすべて揃え、報酬を受け取る。,8,"Complete the 3rd line,
and get all rewards.",8,集齊參之列，領取報酬。
2500,FE9D05D0,2104,39,"<19> <陽動の策 改弐:#ffd700>
敵から狙われやすくなる。",39,"<19> <Plan of Diversion+ II:#ffd700>
Enemies will target
you more often.",39,"<19> <聲東擊西 改貳:#ffd700>
增加成為敵人目標的可能性。"
2501,FEA398E3,2425,5,"自由任務を<［5］:#ffd700>回達成する。

<※現在の達成数［<FreeClrNum>］回:#00ffff:*090090>",5,"Complete <[5]:#ffd700> Free Missions.
<*Currently completed
[<FreeClrNum>]:#00ffff:*090090>",5,"完成<［5］:#ffd700>次自由任務。

<※現在完成數［<FreeClrNum>］次:#00ffff:*090090>"
2502,FEED60F0,1875,1,"［気力蓄積量+50％］
［気力を5ずつ自動蓄積］",1,"[Zeal accumulation +50%]
[Auto accumulates in 5 Zeal increments]",1,"［氣力蓄積量+50％］
［氣力將自動持續蓄積5］"
2503,FF059E11,2444,1,戦闘回想の難易度<［難しい］を全て:#ffd700>達成する。,1,"Complete <all [Hard] difficulty:#ffd700>
Battle Recollections.",1,戰鬥回想的難度<［困難］全部:#ffd700>完成。
2504,FF61F2D4,2420,5,"兵法書を<［2］:#ffd700>個集める。

<※現在の所持数［<HaveJinNum>］個:#00ffff:*090090>",5,"Collect <[2]:#ffd700> Strategy Scrolls.
<*Currently have
[<HaveJinNum>]:#00ffff:*090090>",5,"收集<［2］:#ffd700>個兵法書。

<※現在持有數［<HaveJinNum>］個:#00ffff:*090090>"
2505,FFCF2388,2002,3,"<16> <錬技誘導 【特性状態 8】:#ffd700>
特殊技のジャストカウンターが、
成功しやすくなる。",3,"<16> <Skill Tutor
   [Special Status 8]:#ffd700>
Special Attack Perfect
Counters become
easier to execute.",3,"<16> <鍊技誘導 【特性狀態 8】:#ffd700>
特殊技能的完美反擊
成功率上升。"
2506,FFE28E40,2079,20,<12> 会心の心得,20,<12> Heart of Bravery,20,<12> 會心心得
2507,015B1DF0,2541,52,君だけの旅路・劇伴,52,A Journey for You Alone - Instrumental,52,屬於你一人的旅途‧伴奏
2508,0182BF92,2680,0,bgm_nw0170,0,bgm_nw0170,0,bgm_nw0170
2509,025F0734,2634,45,作曲：松岡純也　編曲：松岡純也,45,"Composer: Junya Matsuoka, Arranger: Junya Matsuoka",45,作曲：Junya Matsuoka　編曲：Junya Matsuoka
2510,027A2D25,2585,8,不安定な神様　Extreme Ver.,8,Fuantei na Kamisama (Unstable God) - Extreme Version,8,不安定的神明 Extreme Ver.
2511,029D9508,2566,27,双星－フタツボシ－・劇伴,27,Futatsu Boshi (Twin stars) - Instrumental,27,雙星-FUTATSUBOSHI-‧伴奏
2512,0517E93C,2589,4,刹那の勝負,4,Split-Second Clash,4,剎那間的勝負
2513,0532C32D,2630,49,作曲：石川真也　編曲：衣笠道雄,49,"Composer: Shinya Ishikawa, Arranger: Michio Kinugasa",49,作曲：Shinya Ishikawa　編曲：Michio Kinugasa
2514,05F05111,2562,31,覇道をゆくもの,31,He Who Conquers,31,邁向霸道之人
2515,08ED51DB,2537,56,殿上人,56,The Noble Ones,56,獲准上殿者
2516,0B2BD923,2570,23,理燃-コトワリ-,23,Kotowari (Truth),23,Kotowari
2517,0F4207FE,2605,74,作曲：松岡純也　編曲：松岡純也,74,"Composer: Junya Matsuoka, Arranger: Junya Matsuoka",74,作曲：Junya Matsuoka　編曲：Junya Matsuoka
2518,1134F2A6,2599,80,作曲：松岡純也　編曲：松岡純也,80,"Composer: Junya Matsuoka, Arranger: Junya Matsuoka",80,作曲：Junya Matsuoka　編曲：Junya Matsuoka
2519,11F6609A,2528,65,天下争乱,65,World in Conflict,65,天下爭鬥
2520,1230E862,2580,13,闘神乱舞,13,Gods of War,13,鬥神亂舞
2521,14A63BF7,2679,0,bgm_nw0000,0,bgm_nw0000,0,bgm_nw0000
2522,169BA483,2524,69,遊楽,69,Playful Notes,69,遊樂
2523,18402CB1,2532,61,大いなる災い,61,Great Calamity,61,滔天災禍
2524,187167F0,2688,4,sys002010,4,sys002010,4,sys002010
2525,1B443675,2644,35,作曲：松岡純也　編曲：松岡純也,35,"Composer: Junya Matsuoka, Arranger: Junya Matsuoka",35,作曲：Junya Matsuoka　編曲：Junya Matsuoka
2526,1B86A449,2576,17,鬼神争乱,17,Unearthly Chaos,17,鬼神爭鬥
2527,1C29F26C,2640,39,作曲：松岡純也　編曲：松岡純也,39,"Composer: Junya Matsuoka, Arranger: Junya Matsuoka",39,作曲：Junya Matsuoka　編曲：Junya Matsuoka
2528,1CEB6050,2572,21,見敵必殺,21,Search and Destroy,21,見敵必殺
2529,1D2B977E,2681,0,bgm_nw0170,0,bgm_nw0170,0,bgm_nw0170
2530,20068AE0,2560,33,失われた楽土,33,The Lost Paradise,33,失去的樂土
2531,23029024,2616,63,作曲：松岡純也　編曲：松岡純也,63,"Composer: Junya Matsuoka, Arranger: Junya Matsuoka",63,作曲：Junya Matsuoka　編曲：Junya Matsuoka
2532,23C00218,2511,82,旅は道づれ,82,Companionship,82,出門靠旅伴
2533,246F543D,2612,67,作曲：松岡純也　編曲：松岡純也,67,"Composer: Junya Matsuoka, Arranger: Junya Matsuoka",67,作曲：Junya Matsuoka　編曲：Junya Matsuoka
2534,24ADC601,2508,85,天啓の地,85,Land of Revelation,85,天啟之地
2535,297254F7,2664,15,作曲：衣笠道雄　編曲：衣笠道雄,15,"Composer: Michio Kinugasa, Arranger: Michio Kinugasa",15,作曲：Michio Kinugasa　編曲：Michio Kinugasa
2536,29B0C6CB,2556,37,相酌,37,A Toast to Us,37,對飲
2537,2A764E33,2515,78,蠢く闇・禍,78,Darkness Falls Evil,78,黑暗蠢動‧災禍
2538,2E1F90EE,2660,19,作曲：石川真也　編曲：衣笠道雄,19,"Composer: Shinya Ishikawa, Arranger: Michio Kinugasa",19,作曲：Shinya Ishikawa　編曲：Michio Kinugasa
2539,2EDD02D2,2552,41,泰平の世,41,Simple Peace,41,太平盛世
2540,306965B6,2654,25,"作詞：須谷尚子　作曲：松岡純也
編曲：松岡純也　歌：Suara",25,"Lyrics: Naoko Sutani, Composer: Junya Matsuoka,
Arranger: Junya Matsuoka, Vocals: Suara",25,"作詞：Naoko Sutani　作曲：Junya Matsuoka
編曲：Junya Matsuoka　演唱：Suara"
2541,308EDD9B,2669,10,作曲：衣笠道雄　編曲：石川真也,10,"Composer: Michio Kinugasa, Arranger: Shinya Ishikawa",10,作曲：Michio Kinugasa　編曲：Shinya Ishikawa
2542,30ABF78A,2546,47,闇の咆哮,47,Roar of Darkness,47,暗之咆哮
2543,3704A1AF,2650,29,作曲：衣笠道雄　編曲：衣笠道雄,29,"Composer: Michio Kinugasa, Arranger: Michio Kinugasa",29,作曲：Michio Kinugasa　編曲：Michio Kinugasa
2544,37C63393,2542,51,天喜楽,51,Tenkiraku,51,天喜樂
2545,37E31982,2673,6,作曲：衣笠道雄　編曲：衣笠道雄,6,"Composer: Michio Kinugasa, Arranger: Michio Kinugasa",6,作曲：Michio Kinugasa　編曲：Michio Kinugasa
2546,391DBBA1,2550,43,仮面の者－アクルトゥルカ－,43,Akuruturuka,43,假面之人-亞庫爾特爾卡-
2547,3A19A165,2625,54,作曲：衣笠道雄　編曲：衣笠道雄,54,"Composer: Michio Kinugasa, Arranger: Michio Kinugasa",54,作曲：Michio Kinugasa　編曲：Michio Kinugasa
2548,3ADB3359,2521,72,神の黄昏,72,Twilight of the Gods,72,神明黃昏
2549,3D74657C,2621,58,作曲：衣笠道雄　編曲：衣笠道雄,58,"Composer: Michio Kinugasa, Arranger: Michio Kinugasa",58,作曲：Michio Kinugasa　編曲：Michio Kinugasa
2550,3DB6F740,2517,76,哀吟・想,76,Elegiac Heart Poem,76,哀吟‧想
2551,3E5555A9,2677,2,作曲：衣笠道雄　編曲：衣笠道雄,2,"Composer: Michio Kinugasa, Arranger: Michio Kinugasa",2,作曲：Michio Kinugasa　編曲：Michio Kinugasa
2552,40039139,2651,28,"作曲：松岡純也　編曲：松岡純也
歌：ウルゥル・サラァナ（CV：佐倉綾音）",28,"Composer: Junya Matsuoka, Arranger: Junya Matsuoka,
Vocals: Uruuru & Saraana (Ayane Sakura)",28,"作曲：Junya Matsuoka　編曲：Junya Matsuoka
演唱：烏露露‧薩拉娜（CV：Ayane Sakura）"
2553,40C10305,2543,50,夕凪,50,An Evening Calm,50,晚風
2554,40E42914,2672,7,作曲：松岡純也　編曲：松岡純也,7,"Composer: Junya Matsuoka, Arranger: Junya Matsuoka",7,作曲：Junya Matsuoka　編曲：Junya Matsuoka
2555,446A4FE4,2522,71,落日の時,71,Sunset,71,落日之時
2556,476E5520,2655,24,作曲：松岡純也　編曲：松岡純也,24,"Composer: Junya Matsuoka, Arranger: Junya Matsuoka",24,作曲：Junya Matsuoka　編曲：Junya Matsuoka
2557,4789ED0D,2668,11,作曲：石川真也　編曲：石川真也,11,"Composer: Shinya Ishikawa, Arranger: Shinya Ishikawa",11,作曲：Shinya Ishikawa　編曲：Shinya Ishikawa
2558,47ACC71C,2547,46,囃子,46,Festival Music,46,伴奏
2559,4952653F,2676,3,作曲：石川真也　編曲：石川真也,3,"Composer: Shinya Ishikawa, Arranger: Shinya Ishikawa",3,作曲：Shinya Ishikawa　編曲：Shinya Ishikawa
2560,4A7355EA,2620,59,作曲：松岡純也　編曲：松岡純也,59,"Composer: Junya Matsuoka, Arranger: Junya Matsuoka",59,作曲：Junya Matsuoka　編曲：Junya Matsuoka
2561,4AB1C7D6,2516,77,蠢く闇・祟,77,Darkness Falls Curse,77,黑暗蠢動‧祟
2562,4D1E91F3,2624,55,作曲：松岡純也　編曲：松岡純也,55,"Composer: Junya Matsuoka, Arranger: Junya Matsuoka",55,作曲：Junya Matsuoka　編曲：Junya Matsuoka
2563,4DDC03CF,2520,73,伝承,73,The Legend,73,傳說
2564,4E1A8B37,2551,42,花鳥風月,42,Nature's Artistry,42,花鳥風月
2565,536864AB,2611,68,作曲：松岡純也　編曲：松岡純也,68,"Composer: Junya Matsuoka, Arranger: Junya Matsuoka",68,作曲：Junya Matsuoka　編曲：Junya Matsuoka
2566,53AAF697,2507,86,ヌエドリ,86,Nuedori (White's Thrush),86,Nuedori
2567,5405A0B2,2615,64,作曲：松岡純也　編曲：松岡純也,64,"Composer: Junya Matsuoka, Arranger: Junya Matsuoka",64,作曲：Junya Matsuoka　編曲：Junya Matsuoka
2568,54C7328E,2510,83,日和,83,Fair Weather,83,晴天
2569,5701BA76,2561,32,武頼－ヴライ－,32,Vurai Warmonger,32,武賴-VURAI-
2570,5918A078,2661,18,作曲：衣笠道雄　編曲：衣笠道雄,18,"Composer: Michio Kinugasa, Arranger: Michio Kinugasa",18,作曲：Michio Kinugasa　編曲：Michio Kinugasa
2571,59DA3244,2553,40,郷愁・壱,40,Nostalgia One,40,鄉愁‧壹
2572,5D717EA5,2514,79,天人午睡,79,Heavenly Nap,79,天人午睡
2573,5E756461,2665,14,作曲：松岡純也　編曲：松岡純也,14,"Composer: Junya Matsuoka, Arranger: Junya Matsuoka",14,作曲：Junya Matsuoka　編曲：Junya Matsuoka
2574,5E92DC4C,2678,1,作曲：松岡純也　編曲：衣笠道雄,1,"Composer: Junya Matsuoka, Arranger: Michio Kinugasa",1,作曲：Junya Matsuoka　編曲：Michio Kinugasa
2575,5EB7F65D,2557,36,遙かな旅路,36,Journey Across the Horizon,36,漫漫旅途
2576,615E0629,2595,84,作曲：衣笠道雄　編曲：衣笠道雄,84,"Composer: Michio Kinugasa, Arranger: Michio Kinugasa",84,作曲：Michio Kinugasa　編曲：Michio Kinugasa
2577,619C9415,2523,70,神語－カミガタリ－,70,Words of God,70,神語-KAMIGATARI-
2578,6537D8F4,2581,12,天地双覇,12,Strongest Under Heaven,12,天地雙霸
2579,6633C230,2598,81,作曲：松岡純也　編曲：松岡純也,81,"Composer: Junya Matsuoka, Arranger: Junya Matsuoka",81,作曲：Junya Matsuoka　編曲：Junya Matsuoka
2580,66F1500C,2527,66,騒動をおこすもの,66,Troublemakers,66,引發動亂之人
2581,681B937F,2691,1,sys002040,1,sys002040,1,sys002040
2582,6B2EC2FA,2641,38,作曲：松岡純也　編曲：松岡純也,38,"Composer: Junya Matsuoka, Arranger: Junya Matsuoka",38,作曲：Junya Matsuoka　編曲：Junya Matsuoka
2583,6BEC50C6,2573,20,身命を賭して,20,All or Nothing,20,豁出性命
2584,6C4306E3,2645,34,作曲：松岡純也　編曲：松岡純也,34,"Composer: Junya Matsuoka, Arranger: Junya Matsuoka",34,作曲：Junya Matsuoka　編曲：Junya Matsuoka
2585,6C8194DF,2577,16,戦狂-イクサグルイ-,16,Bloodlust,16,戰狂-IKUSAGURUI-
2586,6F471C27,2531,62,乱世の到来,62,The Age of Turbulence,62,亂世來臨
2587,6F765766,2687,5,sys002000,5,sys002000,5,sys002000
2588,7210D9AA,2588,5,好敵手に告ぐ,5,Worthiest of Foes,5,告知勁敵
2589,7235F3BB,2631,48,作曲：衣笠道雄　編曲：衣笠道雄,48,"Composer: Michio Kinugasa, Arranger: Michio Kinugasa",48,作曲：Michio Kinugasa　編曲：Michio Kinugasa
2590,72F76187,2563,30,キミガタメ・劇伴,30,Kimi ga tame (For you) - Instrumental,30,為你‧伴奏
2591,755837A2,2635,44,作曲：衣笠道雄　編曲：衣笠道雄,44,"Composer: Michio Kinugasa, Arranger: Michio Kinugasa",44,作曲：Michio Kinugasa　編曲：Michio Kinugasa
2592,757D1DB3,2584,9,我武者羅-ガムシャラ-,9,Daredevil,9,我武者羅-GAMUSHARA-
2593,759AA59E,2567,26,運命－SADAME－,26,Sadame (Destiny),26,Sadame
2594,765C2D66,2540,53,戦禍,53,War-torn,53,戰禍
2595,78453768,2604,75,作曲：衣笠道雄　編曲：衣笠道雄,75,"Composer: Michio Kinugasa, Arranger: Michio Kinugasa",75,作曲：Michio Kinugasa　編曲：Michio Kinugasa
2596,7887A554,2533,60,寄せ来るものたち,60,Leading the Charge,60,聚集而來者
2597,7C2CE9B5,2571,22,血風録,22,History of Bloodshed,22,血風錄
2598,7F70E086,2683,0,bgm_nw0200,0,bgm_nw0200,0,bgm_nw0200
2599,7FEA614D,2536,57,都絵巻,57,Grand City,57,皇都繪卷
2600,8178364A,2689,3,sys002020,3,sys002020,3,sys002020
2601,818BEF37,2600,79,作曲：松岡純也　編曲：松岡純也,79,"Composer: Junya Matsuoka, Arranger: Junya Matsuoka",79,作曲：Junya Matsuoka　編曲：Junya Matsuoka
2602,824D67CF,2643,36,作曲：松岡純也　編曲：松岡純也,36,"Composer: Junya Matsuoka, Arranger: Junya Matsuoka",36,作曲：Junya Matsuoka　編曲：Junya Matsuoka
2603,82684DDE,2592,1,理燃-コトワリ-　Extreme Ver.,1,Kotowari (Truth) - Extreme Version,1,Kotowari Extreme Ver.
2604,828FF5F3,2579,14,覇道の行方,14,Martial Law,14,霸道征途
2605,8520A3D6,2639,40,作曲：松岡純也　編曲：松岡純也,40,"Composer: Junya Matsuoka, Arranger: Junya Matsuoka",40,作曲：Junya Matsuoka　編曲：Junya Matsuoka
2606,85E231EA,2575,18,武人道-モノノフノミチ-,18,Way of the Warrior,18,武人道-MONONOFUNOMICHI-
2607,883DA31C,2596,83,作曲：松岡純也　編曲：松岡純也,83,"Composer: Junya Matsuoka, Arranger: Junya Matsuoka",83,作曲：Junya Matsuoka　編曲：Junya Matsuoka
