section,index,id_hex,slot,ja,kr
9,199,7C06E3D4,text4,"\x81\xAA、なんでないにゃもか！？
さてはボコイナンテ、おみゃあが盗んだにゃも！",
9,200,149CF056,text1,\xBFゃあが盗んだにゃも！,
9,201,31CE42DF,text4,"つら逃げてなかったのか……
必死すぎてこっちに気づいてないし。",
9,202,C2C5134B,text1,\xA3ちに気づいてないし。,
9,203,0999C0EE,text3,\x81\x84切り目が合った。,
9,205,4.45E+10,text3,\xAA、何だおみゃあらは！！,
9,206,5B09B21C,text3,\x81\xABゃもなっ！！,
9,207,7E5B0095,text1,\xB0！　なんたる卑劣！！,
9,208,FF235AE9,text4,"賊め、この<儂:ワシ>が直々に成敗してくれるにゃも！
ボコイナンテ、やってしまうにゃも！",
9,209,DA71E860,text1,\xA4ナンテ、やってしまうにゃも！,
9,210,B2EBFBE2,text4,"\x81\xA8ころにはいられないにゃも！
<儂:ワシ>は先に行くにゃも！",
9,212,8ABC79D3,text3,\x80っとくが、小舟はもう残ってねぇぞ。,
9,213,AFEECB5A,text1,\x9Fはもう残ってねぇぞ。,
9,214,297AB9F4,text1,"\x86かと、
<儂:ワシ>専用の小舟が密かに繋いであるにゃも。",
9,215,0C280B7D,text3,"\x80\x81
抜け目の無さは天下一であります。",
9,216,1370D884,text3,"\x83も。
せいぜい頑張るにゃも！",
9,217,D82C0B21,text3,っデコポンポ様、待ってであります！,
9,218,E43418D9,text4,"\xBEす。
このままでは沈んで……！",
9,219,2F68CB7C,text3,\xA8っととワシの舟から降りるにゃも！,
9,220,47F2D8FE,text4,救鄙人#@ーー#！,
9,221,8CAE0B5B,text4,\x83\xBCー#,
9,222,7FA55ACF,text1,もらうとして。,
9,223,5AF7E846,text3,\xBCーーー#！！,
9,224,DC639AE8,text4,シャ#@ーーーー#ッッ！！,
9,225,F9312861,text3,>るかのようにボロギギリが。,
9,226,E669FB98,text4,\x82\xACリと船体を削るような音が聞こえてきた。,
9,227,8562E433,text1,\x81\x9Eこえてきた。,
9,228,2D35283D,text1,\x80\x83してくれるハズが……,
9,229,AC4D7241,text1,"る。
その間に#@－－#",
9,230,02FAF8FC,text4,\x82\x93どん>に目配せする。,
9,231,891FC0C8,text3,"つ数えてだ。
いけるな？",
9,233,CC557072,text1,そして同時にそれを掴み、奴に投げつける。,
9,235,819DD179,text3,"\x9B\xB4撃した。
中身の油が飛び散り、全身に火がまわっていく。",
9,236,A4CF63F0,text1,\xABがまわっていく。,
9,238,C7DF468D,text1,\xA2ー！！　ギシャアー！！,
9,239,D8426599,text3,\xAEリは全身を激しくくねらせ、のたうちまわる。,
9,240,8A17E786,text4,たぜ！,
9,241,7B415553,text3,\x8Eに包まれた。,
9,242,2914D74C,text4,"\x82\x82のばっかだからなぁ。
この舟は、もうダメだな。",
9,243,3165DC8A,text1,\x81\xA0な。,
9,244,A17EA863,text3,"\x82\x92<呑気:のんき>に言ってやがる。
もう小舟は無いんだぞ。",
9,246,ECB60968,text1,\x80\x85かい？,
9,247,1BE1C9BD,text4,"きゃ泳いできゃいいじゃねえか。
岸までそんな遠くはないんだからよ。",
9,248,AAF49E9C,text1,な遠くはないんだからよ。,
9,252,DD365EE7,text3,\x81ここにいて焼け死ぬよりかマシなのが腹立つ……,
9,256,F80CA17C,text1,\xBEま川面へと身を躍らせた。,
9,257,DD5E13F5,text3,\xA7も沈んでゆく。,
9,260,D6D4250A,text4,\x82\xB4ホッ……ゲホッ……ゴフェ#@－－#,
9,261,8481A715,text1,\x82\xB4フェ#@－－#,
9,262,ECDE447A,text3,ぜ。,
9,263,92CB51BF,text1,\xA3、ゼィ、ゼィ#@－－#,
9,264,A6FACDA3,text3,"\x81\xA3たら、
溺れ死ぬとこだったわ！",
9,265,F4AF4FBC,text3,\x80\x81闇の中で手招きしていた幻覚みたっての！！,
9,266,EB326CA8,text3,わさ>は本当だったのかね。,
9,267,B967EEB7,text3,"言うかな、持ち主が不幸な目に合うって曰く付きの
女神像を、デコポンポが手に入れたって<噂:うわさ>がな？",
9,268,3D6B8FB5,text1,神像を、デコポンポが手に入れたって<噂:うわさ>がな？,
9,270,70A32EBE,text1,\x8Fだったのかなってな。,
9,271,22F6ACA1,text3,\x83くるので振り返ってみる。,
9,272,4AA94FCE,text4,"の豪華な屋形船は、大炎上してる真っ最中だった。
火柱が赤々と夜空を照らしている。",
9,273,DAB23B27,text1,"\x8E上してる真っ最中だった。
火柱が赤々と夜空を照らしている。",
9,275,5489BFA6,text1,"\x9Fなぁ。　いや、アンちゃんのことだ。
もしかしたら……気に入られたのか？",
9,276,75D2F56A,text1,\x82\x89れたのか？,
9,278,90130835,text4,\x91\x89は意味ありげに笑った。,
9,279,CBE118C3,text3,\x82、あの幻覚は……,
9,280,D2FA2982,text3,たことで、辺りは結構な騒ぎになっていた。,
9,282,7A14915C,text3,"いたウコンの配下に着替えを手配してもらったが、
冷えた躰に帝都の夜風はきついものがある。",
9,284,AE109100,text3,躰を温める。,
9,285,8B422389,text4,"コンの方は、<検非違使:けびいし>の到着を見届けてから、
少し遅れて合流することになっている。",
9,286,F9D77A41,text1,"の方は、<検非違使:けびいし>の到着を見届けてから、
少し遅れて合流することになっている。",
9,289,D06DC9D7,text3,燃えている船は、遠くからでもよく目立つ。,
9,290,F53F7B5E,text1,\x81\xAF、遠くからでもよく目立つ。,
9,291,06342ACA,text1,\x81\x8F目立つ。,
9,293,E0CC4B00,text4,"\x84ると、
やがて船はボロボロと崩れていき川の中へと沈んでいった。",
9,294,EC33B3A3,text1,\x81\x84き川の中へと沈んでいった。,
9,295,AF8DDDC7,text4,"と野次馬達はゾロゾロと帰りだし、
さっきの騒ぎが嘘のように辺りはしんと静まりかえった。",
9,296,276F6006,text1,\x88った。,
9,297,B696EC86,text4,\x82\x8Bと、かすかな足音が聞こえてきた。,
9,299,BAAA3914,text3,"やれやれ、さすがに今日は疲れた。
助かったぜ、アンちゃん。",
9,300,9DBBBF45,text1,"がに今日は疲れた。
助かったぜ、アンちゃん。",
9,301,3BD26368,text1,にはならなかったからな。,
9,302,1E80D1E1,text4,"\x81\x95使:けびいし>達の役目だ。
連中に事情を説明して、後のことは任せてきたさ。",
9,304,534870EA,text1,\xBAは、俺のすべきことをするまでだ。,
9,305,A043217E,text4,"\x82\xB3ンは、
例の証拠を忍ばせてある懐の辺りをポンと叩いた。",
9,306,851193F7,text1,ばせてある懐の辺りをポンと叩いた。,
9,307,ED8B8075,text3,\xA7きな徳利を掲げるウコン。,
9,308,C8D932FC,text1,\x98そうだ。,
9,311,033892CB,text1,\x81\x82の火事で灰にならずにすんだ、幸運の証とも言えるな。,
9,312,1A23A38A,text3,"\x97て俺たちんトコに流れ着いたんだ。
ここは飲んでやるのが礼儀だと思わねえか？",
9,314,C9A7A69A,text3,盃を投げ渡される。,
9,315,D0BC97DB,text1,ったからな。,
9,316,FE755DE6,text4,">もあるぜ。
まぁ喰い損ねたのからしたら質素なもんだがな。",
9,317,DB27EF6F,text1,\x81\x8Bらしたら質素なもんだがな。,
9,318,B3BDFCED,text1,\x93が、せめてもの気持ちってヤツだ。,
9,320,65E41FF0,text1,\xA6なに、これはこれで<乙:おつ>なもんさ。,
9,321,AEB8CC55,text3,\x8C美しい琥珀色で満たされた。,
9,322,C622DFD7,text4,\x8Cをウコンに差し返す。,
9,324,FC28BEA7,text3,\x8Dなる音が、静かな夜空に美しく響いた。,
9,325,37746D02,text3,に飲み干して感嘆の吐息を漏らす。,
9,327,FB91C418,text4,"\x91\xB3な奴だが、
飲み食いへの目利きが確かってのはホントらしいな。",
9,328,935E85F7,text1,\x81\xA6のはホントらしいな。,
9,329,FBC49675,text1,\x81\x84な。,
9,330,E28AF559,text3,"みを気にしながらチビチビやってるのに、
片やこんな美味い酒を<呑:の>んでいる。",
9,331,309845D0,text4,"ろよアンちゃん。
月がいい<案配:あんばい>に傾いてきたぜ。",
9,333,C3931444,text1,"\x97て気心の知れた仲間と月見酒、
なんてなぁ、最高の贅沢だと思わねえか。",
9,335,B4D052DF,text3,"には、<上弦:じょうげん>の月が、
まるで<盃:さかずき>のように横たわっている。",
9,337,9FFD011C,text1,"\x92つ>なのが残念だがな。
もう何日かすれば、まんまるなお月様を楽しめたんだろうが……",
9,338,86E6305D,text1,"い。
光と影の月を眺めるのも、これもまた<乙:おつ>って奴だな。",
9,339,017E2C92,text3,"\x83を掲げているみたいで、
あちらさんも一杯やってる感じがするだろ？",
9,341,C865CCAD,text1,"うじゃねえか。
言われてみりゃあ、確かにそう見える。",
9,342,D17EFDEC,text3,どっちが本当の顔なんだか。,
9,343,FA53AE2F,text3,\xB1\x80どちらも半端モンよ。,
9,344,AB0907C6,text4,"\x8Aかけるように呟くと、
しばらく黙って月を見つめていた。",
9,345,B451D43F,text1,\x8Bつめていた。,
9,346,910366B6,text4,\x80\x82　嫌なら答えなくていい。,
9,348,BA840453,text1,り戻したいもんなのか？,
9,349,E3489F6E,text3,\x86感じも何も……特に気にしたことは無いな。,
9,350,4CB8FE46,text4,\x8A\xB6、不自由はしちゃいないし。,
9,354,01705F4D,text3,あえずは生きていけるしな。,
9,356,9E3F6B2B,text1,は似てるのかもしれねぇな。,
9,357,D729BC50,text3,"呼べるものがあった俺は、
まだ恵まれているんだろうがよ。",
9,358,51BDCEFE,text4,\x92をあおった。,
9,359,9AE11D5B,text3,ろがねえってのは、心細いもんじゃねぇのか？,
9,360,85B9CEA2,text4,\x81\x84うか、なるようになるだろ。,
9,363,00BC46A5,text1,\x89やましい限りだ。,
9,364,CF9D477B,text1,質素な家さ。,
9,367,8255E670,text3,\x82\xB3ネがいて、そして親父がいた。,
9,369,CD2ADA28,text3,"\xB3しい親父でなぁ……
民と一緒に苦楽を共にする、俺の憧れだったのさ。",
9,371,D431EB69,text4,"体を鍛え、
勉学を学び、ずっと精進を重ねてきた……",
9,372,715EB7E4,text1,\x81\x8Dた……,
9,374,D29877C3,text3,\x81むしろ誇らしく思っていた。,
9,375,23CEC516,text1,"\x81\xAE面影を追い、親父も若い頃に奉公した帝都へ上り……
偶然が重なり、右近衛大将の地位を<賜:たまわ>るまでになった。",
9,376,E89216B3,text4,"以前にも言ったと思うが、
オシュトルではやりにくい事が増えてきちまってな。",
9,377,D7DB56BE,text1,"\x81\x8C、
オシュトルではやりにくい事が増えてきちまってな。",
9,378,1C87851B,text3,ってたな。,
9,379,FF1CB8AA,text1,"は自分でやってて照れくさかったんだが、
そのうちこっちの方が、より親父に近いことに気づいた。",
9,380,9A13F7B5,text3,\x81\xA6いたものなんだと。,
9,381,BF41453C,text3,\x81\x84話さ。,
9,382,A2447584,text1,"\x81\xA3ては想定外の<賜物:たまもの>か。
皮肉な話だ。",
9,383,8716C70D,text1,\x89、この先も楽しくやってけそうだぜ。,
9,384,0182B5A3,text4,棒に。,
9,385,24D0072A,text1,"\x81俺だけならかなりの<大事:おおごと>になっちまっただろうが、
なんとか収めることが出来たしな。",
9,386,D586B5FF,text4,ら……思ったのよ。,
9,387,F0D40776,text1,"なる難関があろうとも、
アンちゃんとなら何とかなるんじゃねぇかってよ。",
9,388,71AC5D0A,text1,"、
アンちゃんとなら何とかなるんじゃねぇかってよ。",
9,389,E60789EB,text1,"\x80\xA6何か？
この先も今日みたいな無茶ぶりをするぞと言う予告か宣言か？",
9,391,D26A9D2D,text1,\x81\xBEで飲み明かすこととなった。,
9,406,10C99A76,text3,\x82\xA6ズールッシャ。,
9,407,359B28FF,text3,"に及ぶ部族をまとめ、
強國となした傑物、グンドゥルア。",
9,409,0F91498F,text1,"てより侵攻の気配を見せていた強敵が、
ヤマト国境を越え、侵攻を開始したのだ。",
9,410,8EE913F3,text1,"\x81\xAF八柱将に対し全面抗戦を下命、
ついに戦いの火蓋が切って落とされた。",
9,411,45B5C056,text1,"\x83\x8Fク一行が目の当たりにしたのは、
まさに奇襲をかけんと進軍するウズールッシャの一団だった。",
9,412,C321B2F8,text4,\x84に戦わせる死兵もいる。,
9,413,087D615D,text3,\x81\x9Fちは、戦慄しつつも敵の奇襲を阻止すべく作戦を立てる……,
9,414,FB7630C9,text3,"\x81\x8Dたな……
奇襲を仕掛けるには好都合か。",
9,415,DE248240,text4,"やぇ。
なぁなぁ、行ってもいいけ？",
9,416,58B0F0EE,text3,"\x9Dう何も考えずに突っ込もうとする。
相手は奴等じゃない。",
9,417,93EC234B,text4,\xAC命が来たよ。,
9,420,510F6842,text1,\x96\xB9の敵を叩く！,
9,421,745DDACB,text4,\x8Fれ。,
9,422,F2C9A865,text3,"うひひ、この時のためにウチが在る、
楽しみで楽しみで歌い出しそうやわぁ。",
9,423,39957BC0,text1,\xA5\xBDしみで歌い出しそうやわぁ。,
9,424,CA9E2A54,text1,\xAA、なんだ貴様ら！？,
9,425,EFCC98DD,text3,\x81なんだ……ぐはっ！,
9,426,87568B5F,text4,から言ったやないけ。,
9,427,A20439D6,text4,アトゥイが突出している、取り囲ませるな。,
9,428,B05D2E6D,text1,\x8C突出している、取り囲ませるな。,
10,0,D49CFABD,text1,\x81\xABーさんは、いけずや……,
10,3,A9EB0EF8,text3,\x81\xB3れたぇ！,
10,4,B0F03FB9,text1,\x81\xA8の連携も考えてくれ。,
10,5,9BDD6C7A,text1,だからちょっとは抑えろって……,
10,6,82C65D3B,text3,\x81な、なんだ……ぐはっ！,
10,7,69877EFC,text3,\x82\x8A囲ませるな。,
10,8,BBC09C18,text4,\x8Cこ……,
10,9,5D936753,text4,ク、先に行ってるね。,
10,10,6F016CA9,text3,\x80\x81ゾクッとしたぞ……,
10,11,F2163CEA,text1,\xAA連中に、情け無用ということか。,
10,13,26D7CC5B,text1,"\x81\x94心配には及びません。
どこまでも<主:あるじ>様にお仕えすることが、
わたし達の存在意義ですので。",
10,14,F4902EBF,text1,"\x8Bことが、
わたし達の存在意義ですので。",
10,15,85D4FC91,text1,\xAD\x98在意義ですので。,
10,16,37549790,text3,"\xA6止めても無駄か。
ならば、<出撃:で>るぞ。",
10,17,38E52525,text1,、<出撃:で>るぞ。,
10,18,04ACA6ED,text3,\x81\xB9ては<主:あるじ>様の為に。,
10,20,EEAB3F84,text4,"\x82やや、もう終わりけ。
まだ躰もあったまってないのになぁ。",
10,21,5461375E,text1,"\x81もう終わりけ。
まだ躰もあったまってないのになぁ。",
10,22,1F2F8400,text3,ールッシャの男は、屈強の<兵:つわもの>やって聞いたぇ？,
10,23,19A99655,text4,りに戦わせるような連中だからね。こんなものじゃないかな,
10,24,52E7250B,text4,\xA6…貴様ら……これで勝ったと思うな！　我らは誇り高き組頭の……,
10,25,23A3F725,text1,\xAB\x98き組頭の……,
10,27,7E0A0F2E,text1,カカカカ#@－－#,
10,29,33C2AE25,text3,さん,
10,30,788C1D7B,text3,て……,
10,31,15E3D94C,text3,\x81\xA8聞きたいことがある,
10,33,37DCAFDC,text3,\x80\xA6…ふン、喋るとでも思ったのか,
10,35,E31D5F6D,text1,もう用済みでいいのけ？,
10,36,124BEDB8,text3,"な……嬢ちゃん。
コイツを殺させるわけにはいかないじゃない。",
10,38,C60BF1C2,text3,\x81\xA0ったんだけどな。,
10,39,9333B7C4,text1,\x81そんなこと頼んだ覚えはないんでね。,
10,40,1B7C4D58,text1,"\x83\x83……何をしている！
早く、こいつらを血祭りに上げろ！！",
10,41,EF3FB31E,text4,"\x81？
自分の立場を忘れたわけではあるまいな？",
10,42,246360BB,text4,\x88ば、あの者たちがどうなるか……,
10,45,5373A991,text1,に恨みはないが……,
10,47,C91EC477,text4,\x81\x98ゃない。,
10,48,D5E7DB3F,text4,"している！
さっさとそいつ等を殺せ、何としてでもだ！
人質がどうなってもいいのか！！",
10,49,FAA2E92C,text1,"\x84る！
さっさとそいつ等を殺せ、何としてでもだ！
人質がどうなってもいいのか！！",
10,50,EFEDBA4F,text1,"何としてでもだ！
人質がどうなってもいいのか！！",
10,51,3E4F883C,text1,うなってもいいのか！！,
10,54,4FCEAAFF,text3,"\x82\x8Fねえ。
怨んでくれてもかまわんぜ。",
10,56,1.00E+08,text4,\x81\xA0、殺せ！,
10,57,9F115BB7,text4,"\xB3。
貴方の名前……教えてくれるかな？",
10,58,7390D08B,text1,\x81\x88てくれるかな？,
10,60,6E47E962,text3,\x80\xA6ヤクトワルトだ。,
10,61,F8B2C2CC,text1,ルトだ。,
10,63,2C73327D,text4,\x93では知らない人はいないっていう、剣の達人だとか。,
10,65,FA2AD160,text1,"御前試合にふらりと現れて、
警備の兵を蹴散らして飛び入り参加した無名の剣豪……",
10,66,0FB06B1D,text1,\xAE兵を蹴散らして飛び入り参加した無名の剣豪……,
10,69,B32E78C3,text3,"層喜び、
名と褒美を与えようとしたんだけど……",
10,71,37B40CB6,text4,い放ってそれを辞したとか。,
10,73,130D6873,text3,"\x89>に対してか？
それでよく命があったな。",
10,75,AC254EA0,text1,"す。
<帝:ミカド>はその言葉を聞き、心意気や良し、
天晴れと賞賛したそうなのです。",
10,76,E1987F9F,text1,\x81\x97たそうなのです。,
10,78,62EE2338,text3,の名は高まり、高名な剣術家たちが幾度となく挑んだらしいんだけど、<私:わたし>が知る限り常勝無敗。,
10,81,7FEB1380,text1,\x80\x81こんな所に俺を知ってるお嬢さんがいるとはね。,
10,82,C7B908F6,text4,\x8Bことなら……いや、未練だな。,
10,85,D63A533D,text3,\x81\xAE手を取るか、それとも振り払うか……,
10,87,7CCB33FA,text3,"\x82\xB0ズがァ！！
さっさと#@－－#",
10,89,310392F1,text1,\xA6…んで……景色…………,
10,91,7E532056,text4,これでは、これでは人質が！,
10,92,96DB532F,text4,\x81\xA3た連中を信用しろってのか！？,
10,93,AA92D0E7,text3,"\x81\xA6ないか？
俺達の本当の敵は、ウズールッシャの連中、のハズだぜ。",
10,94,5BC46232,text4,\xADが素直に人質を解放すると思ってるのかい？,
10,95,60E025E3,text1,るのかい？,
10,96,76076EB6,text1,"\x9Dれに気付いてねえか？
俺達の誰も致命傷は受けてないじゃない。",
10,97,4D232967,text4,\x91なくとも、目的の為に力を貸してくれるってことだ。,
10,98,3BCFCFBD,text1,\xA3てことだ。,
10,99,00EB886C,text3,いいんだな？,
10,100,1DEEB8D4,text3,\x81事情を詳しく説明して欲しいのです。,
10,101,CFA95A30,text1,\x81\x97て欲しいのです。,
10,104,6A2C78AF,text3,"あ、そうだな……俺をふくめ、
ここにいる連中はウズールッシャの奴らに人質をとられている。",
10,105,9FB6C2D2,text1,"\xAA……俺をふくめ、
ここにいる連中はウズールッシャの奴らに人質をとられている。",
10,107,6B464228,text3,は、知っての通りヤマトと戦えだ。,
10,109,985AEA00,text3,"\xA9うかこの通りだ、人質を奪い返すのに力を貸してくれ。
俺の女も囚われているんだ。",
10,110,3B8BD39B,text1,"\xB2\xB8してくれ。
俺の女も囚われているんだ。",
10,111,69DE5184,text1,\x81土下座をしてきた。,
10,112,C8977BB3,text4,るなんて素敵やなぁ。うひひ、また戦えるぇ,
10,113,CD7555BA,text1,\x82\x8Bぇ,
10,114,F29D1AC3,text3,"\xA0から。
<皆:みんな>もそれでいいかな。",
10,115,F77F34CA,text4,\x82\x89な。,
10,116,15D75B8C,text3,ね。,
10,117,10357585,text1,\xB0\x91として、これを看過することなど出来ません,
10,118,581FFA87,text1,\x81\xA8など出来ません,
10,119,93432922,text3,"\xA6:どこ>に居るかは、
わかってるの？",
10,121,2C6B0FF1,text1,"りウズールッシャ内に入った場所だが、
戦場と離れている分、警戒は薄いはずだ。",
10,122,C4E37C88,text1,分、警戒は薄いはずだ。,
10,124,F984D9E1,text1,……単純すぎて恐えーよ。,
10,125,32D80A44,text1,にまとまった。,
10,126,7D1EAD94,text1,"しかたないかな。
さっさと取りかかろっか。",
10,127,9B707DAE,text4,\x82\x88ろしく頼んます。,
10,128,B6427E31,text1,\x86なるのはわかってたが、面倒だな……,
10,130,C54CB6E2,text3,"りの呼び方にしないと示しがな。
親分とか、大将とかの方が好みかい？",
10,133,7554CE4F,text3,\x82\xA3でいい。,
10,134,DECF940F,text4,もに戦争するよりましか……,
10,142,BBF41ED8,text1,"\xBCルッシャの軍勢は、
ヤマトの要衝であった大河に船を浮かべ船橋とし、
大軍を一気に帝都方面へ押し進める策をとった。",
10,143,826B4CEF,text1,\xA7軍を一気に帝都方面へ押し進める策をとった。,
10,144,A4693DCC,text1,"\x99\xB5地帯に急ごしらえの砦を作り、防衛線を構築。
徹底抗戦の構えをとる。",
10,145,9F4D7A1D,text4,\x99\xABけらが必死で巣に籠もっておるわ,
10,146,076A0D06,text1,\x82っておるわ,
10,147,A5471B6D,text1,\xA8はな、小癪な真似を。そのしぶとさだけは褒めてやってもいい,
10,149,EF6392B4,text4,\x81いたずらに時間を浪費して、王の不興を買う事になりませぬか？,
10,151,A2AB33BF,text4,、<皇:オゥロ>はその程度でお怒りになるまい。むしろ功を急ぎ<戦:いくさ>に<逸:はや>るのは無益,
10,152,D6DFC6C9,text1,になるまい。むしろ功を急ぎ<戦:いくさ>に<逸:はや>るのは無益,
11,0,05F35020,text1,とはな、小癪な真似を。そのしぶとさだけは褒めてやってもいい,
11,1,1CE86161,text3,\x81\xABなりませぬか？,
11,2,F310F31B,text1,はその程度でお怒りになるまい。むしろ功を急ぎ<戦:いくさ>に<逸:はや>るのは無益,
11,4,BED85210,text4,\xAE兵の規模が分からぬ今、無理に攻めても下手をすれば逆襲される恐れがあるか,
11,5,6881B10D,text1,\x8Cあるか,
11,7,25491006,text4,\x82\x92もってすれば、用兵の常道に反さぬ限り、負けはあり得ぬ,
11,8,EE15C3A3,text4,\x81\x9Fか！,
11,9,1F437176,text1,、グンドゥルア様の精鋭の到着か。待ちわびたぞ！,
11,11,5567F8AF,text1,\x81ハハハハッ、この力があればヤマトのみすぼらしい砦など造作も無く落ちよう,
11,12,9E3B2B0A,text1,みつぶしてくれるわ！,
11,14,D3F38A01,text1,"日までよく持ちこたえた！
直ちに投降すれば取り成しも出来よう。<皇:オゥルォ>の機嫌によってはお召し抱えもあるやもしれん。　いかがか！",
11,16,05AA691C,text4,"\x82\x82守れずに死ぬとは哀れ。
せめてこの場で華々しく死ぬがよい！！",
11,19,9984E642,text1,\x81\xAB進むことを禁ずる。,
11,20,7268A967,text4,\xB5\xB7こっている！？,
11,21,648FE232,text3,"\x88えい、たかが一人に何をしている、
突撃せよ、押しつぶせぃ！",
11,22,AFD33197,text1,つぶせぃ！,
11,23,09F7DFB9,text4,\x9D\x9Eもなし。,
11,24,E21B909C,text3,"\xBCすな！
これでは、我らが……ゲハっ！",
11,25,DFAE3CA4,text4,\x95か？　くっ、止まれ一旦攻撃を中止せよっ！,
11,26,34427381,text1,\x97\xA6攻撃を中止せよっ！,
11,28,798AD28A,text3,\x8Cありえるのか？,
11,29,88DC605F,text1,りえん……とにかく体勢を建てなおさねば。,
11,30,63302F7A,text1,\x80\xA6…これは……,
11,32,09A43A23,text1,\xAA鬼羅刹となりて<阻:はば>むものを蹴散らさん。,
11,34,446C9B28,text1,\x8C\xB6あるか、退け、退けーっ！,
11,35,5969AB90,text1,詰の重兵が邪魔で退けぬわ！,
11,36,B285E4B5,text3,"\x80\x81なにをやっておるのだ！
ええい、逃げ戻るものに命は不要！　重兵つき進め！",
11,37,14A10A9B,text1,戻るものに命は不要！　重兵つき進め！,
11,39,0E1BF76B,text3,\xBEるか！！,
11,40,C54724CE,text1,いけないものに触れてしまった。,
11,42,CC0304AD,text1,"\x90ろしさ、忘れ果てたと言うなら、
その身に刻み込んでおくがいい。",
11,44,81CBA5A6,text1,ハハ……アハハハハ#@－－#ギャハァァァ！,
12,0,AE5CA9DD,text4,された者達もいずれ<皇:オゥルォ>の元へ再集結しましょう。,
12,2,9C6ACB5F,text1,と床に落ちていった。,
12,3,D32B5D98,text4,\x82\xA9>は血に濡れた剣をかざした。,
12,5,E11D3F1A,text1,この儂がっ！！,
12,6,C049ED2D,text1,\x8Bことなく、しっかと見つめる。,
12,8,7F627814,text1,\xAFようやく剣を収め、側近達に背を向けた。,
12,9,B43EABB1,text4,い……,
12,11,4A3F0353,text4,\x81\xA6来る！！,
12,12,E4F33A02,text4,……エントゥア。,
12,13,2FAFE9A7,text1,\x81\xA6無駄にするな、たとえ泥水をすすってでも……,
12,14,A93B9B09,text1,\x82\x8Fず追ってくるのは困難。,
12,16,D5F3815E,text3,、兵の数が多ければ、それだけ動きも鈍りましょう。,
12,17,9331FA79,text3,\xAB我等の態勢を立て直せば……,
12,19,EBA42035,text1,\xA6いたグンドゥルアの足がピタリと止まった。,
12,21,A180A9EC,text1,"\xAE前に、ただ一人。
立ちふさがる人影があった。",
12,25,E7C5E3DC,text3,"たか……
我等を追わぬ訳だ。",
12,26,A884751B,text4,\xAAシュトル！,
12,27,3A11EBFA,text3,\xA7\xBFを見せぬから帝都で縮こまっているのかと思えば……,
12,28,60BD9AFA,text1,\x81\x8Bと思えば……,
12,31,91EB282F,text1,\xA2\xA8情が、待ち伏せとは笑わせよる。,
12,33,4C50B0DF,text1,\x98、我が道を妨げるかっ！！,
12,34,A535C836,text1,それがし>は<帝:ミカド>の命により『蹂躙』せん。,
12,35,019811D4,text1,\x83\x9Fカド>の命により『蹂躙』せん。,
12,36,1C9D216C,text1,より『蹂躙』せん。,
12,37,D7C1F2C9,text3,儂の命を虫けらと同じに扱うか。,
12,38,51558067,text1,\x9Dれほど容易くは獲れぬぞ。,
12,41,A00332B2,text3,か？,
12,45,9AB21799,text1,\x86を討ち取り、名を上げとうございます。,
12,48,66D22976,text1,"、有り難き幸せ。
必ずや仕留めて参りましょう！",
12,50,2B1A887D,text3,えず、ゼグニに背を向ける。,
12,51,E0465BD8,text4,"\x84者は我に続けぇっ！！
首はオシュトル、値千金であるぞっ！！",
12,52,1110E90D,text1,\x91であるぞっ！！,
12,55,09B0D6EC,text4,ゼグニに率いられた兵達がオシュトルに<吶喊:とっかん>する。,
12,56,752CF4E5,text1,喊:とっかん>する。,
12,57,BE702740,text1,潔し。,
12,58,83A926D8,text4,ルの腕の一振りで間近に迫ったウズールッシャの兵が吹き飛んでしまう。,
12,61,3285B55D,text1,"……
幾ら数を揃えても意味がない。　ならば。",
12,63,088FD42D,text4,\x83\xA5トル！！,
12,64,1FEB0426,text4,"は千人長ゼグニ！
貴殿に一騎打ちを所望する！！",
12,65,42AB5DF4,text1,"長ゼグニ！
貴殿に一騎打ちを所望する！！",
12,66,04313A17,text1,\x81\x9Fらん者を知らぬは戦士の恥。,
12,67,55CF8DFF,text3,\x8D仮面を用いぬか、舐められたものよ……,
12,72,CEAE0E46,text1,\x97\x97は,
12,73,1266CC47,text4,\x81\xA8叩きふせた。,
12,74,FB03B4AE,text4,"りにも圧倒的な力の差……どれほど挑んでも、
ゼグニはオシュトルに傷一つつけられず、
地に這いつくばるだけだ。",
12,75,D7B53F07,text1,"\x92的な力の差……どれほど挑んでも、
ゼグニはオシュトルに傷一つつけられず、
地に這いつくばるだけだ。",
12,78,43945F35,text4,が悲鳴をあげる中、それでもゼグニは立ち上がった。,
12,79,1CB24D2E,text1,\xA7もゼグニは立ち上がった。,
12,80,FC986CC4,text4,滅ぼうとも……ここは絶対に通さぬ！！,
12,81,B81F94CC,text4,\x84ようとは。,
12,84,E8D2057F,text3,\x9Fカド>に<侍:さぶら>う者！,
12,85,05BE85D3,text3,"\xB8\x8Aの<顔:かんばせ>を曇らせ、
<民草:たみくさ>を脅かす<輩:やから>を、決して許すことは出来ぬ。",
12,86,832AF77D,text1,\x81\xA8は出来ぬ。,
12,87,6E4677D1,text4,殿、参られよ！,
12,88,B920960D,text3,最後の一太刀で、この勝負を決せん！,
12,89,544C16A1,text4,"身の一撃……
この命と引き換えにくらうがいい！",
12,90,D5344CDD,text1,\x88にくらうがいい！,
12,92,DDCDBFC2,text3,\x81\xACおおおっっ！！！！,
